week,floor,ceiling,extract_date,weekly_cases,total_cases,Weekly_0_14,Weekly_15_24,Weekly_25_44,Weekly_45_64,Weekly_65_,Total_0_14,Total_15_24,Total_25_44,Total_45_64,Total_65_,F3_Week_Rolling_Rate_100k_0_14,F3_Week_Rolling_Rate_100k_15_24,F3_Week_Rolling_Rate_100k_25_44,F3_Week_Rolling_Rate_100k_45_64,F3_Week_Rolling_Rate_100k_65_,F3_Week_Rolling_Rate_100k_Total,disease,ObjectId
2022 W12,2022/03/20 00:00:00+00,2022/03/26 00:00:00+00,2026/05/10 00:00:00+00,317,32628,28,66,80,59,84,9908,2482,5330,5182,9708,2.93,6.93,4.59,2.91,8.29,4.69,Influenza,425
2022 W12,2022/03/20 00:00:00+00,2022/03/26 00:00:00+00,2026/05/10 00:00:00+00,7,15918,4,0,1,1,1,12161,220,673,887,1965,0.33,0.05,0.02,0.03,0.04,0.09,RSV,426
2022 W13,2022/03/27 00:00:00+00,2022/04/02 00:00:00+00,2026/05/10 00:00:00+00,33553,1495215,3499,2630,12247,10226,4946,258196,247011,533876,336966,119056,387.9,442.28,915.57,805.18,627.92,681.53,COVID-19,427
2022 W13,2022/03/27 00:00:00+00,2022/04/02 00:00:00+00,2026/05/10 00:00:00+00,211,32839,34,34,61,31,51,9942,2516,5391,5213,9759,2.96,6,3.94,2.94,7.81,4.34,Influenza,428
2022 W13,2022/03/27 00:00:00+00,2022/04/02 00:00:00+00,2026/05/10 00:00:00+00,3,15921,3,0,0,0,0,12164,220,673,887,1965,0.36,0,0.02,0.03,0.09,0.1,RSV,429
2022 W14,2022/04/03 00:00:00+00,2022/04/09 00:00:00+00,2026/05/10 00:00:00+00,20088,1515303,2276,1360,7101,5846,3504,260472,248371,540977,342812,122560,229.28,243.86,551.43,501.47,459.99,423.29,COVID-19,430
2022 W14,2022/04/03 00:00:00+00,2022/04/09 00:00:00+00,2026/05/10 00:00:00+00,142,32981,28,16,27,24,47,9970,2532,5418,5237,9806,2.44,3.31,2.48,1.7,4.98,2.76,Influenza,431
2022 W14,2022/04/03 00:00:00+00,2022/04/09 00:00:00+00,2026/05/10 00:00:00+00,5,15926,4,0,0,0,1,12168,220,673,887,1966,0.33,0,0,0.03,0.04,0.08,RSV,432
2022 W15,2022/04/10 00:00:00+00,2022/04/16 00:00:00+00,2026/05/10 00:00:00+00,11747,1527050,1188,727,4183,3385,2263,261660,249098,545160,346197,124823,139.45,135.97,339.28,306.16,311.73,262.08,COVID-19,433
2022 W15,2022/04/10 00:00:00+00,2022/04/16 00:00:00+00,2026/05/10 00:00:00+00,73,33054,12,14,18,11,18,9982,2546,5436,5248,9824,1.84,2.27,1.71,1.31,4.12,2.07,Influenza,434
2022 W15,2022/04/10 00:00:00+00,2022/04/16 00:00:00+00,2026/05/10 00:00:00+00,4,15930,3,0,0,1,0,12171,220,673,888,1966,0.3,0.05,0,0.03,0.04,0.08,RSV,435
2022 W16,2022/04/17 00:00:00+00,2022/04/23 00:00:00+00,2026/05/10 00:00:00+00,8650,1535700,771,543,3194,2648,1493,262431,249641,548354,348845,126316,79.29,87.37,225.18,207.19,213.4,172.96,COVID-19,436
2022 W16,2022/04/17 00:00:00+00,2022/04/23 00:00:00+00,2026/05/10 00:00:00+00,105,33159,16,14,28,16,31,9998,2560,5464,5264,9855,1.32,1.91,1.38,0.85,2.58,1.48,Influenza,437
2022 W16,2022/04/17 00:00:00+00,2022/04/23 00:00:00+00,2026/05/10 00:00:00+00,3,15933,2,1,0,0,0,12173,221,673,888,1966,0.36,0.05,0.02,0.03,0.04,0.1,RSV,438
2022 W17,2022/04/24 00:00:00+00,2022/04/30 00:00:00+00,2026/05/10 00:00:00+00,6321,1542021,449,420,2232,2006,1214,262880,250061,550586,350851,127530,55.58,71.03,173.69,168.09,165.23,134.94,COVID-19,439
2022 W17,2022/04/24 00:00:00+00,2022/04/30 00:00:00+00,2026/05/10 00:00:00+00,51,33210,12,9,13,6,11,10010,2569,5477,5270,9866,1.19,2.53,1.64,0.82,3.13,1.68,Influenza,440
2022 W17,2022/04/24 00:00:00+00,2022/04/30 00:00:00+00,2026/05/10 00:00:00+00,8,15941,6,0,1,0,1,12179,221,674,888,1967,0.4,0.05,0.05,0,0.04,0.1,RSV,441
2022 W18,2022/05/01 00:00:00+00,2022/05/07 00:00:00+00,2026/05/10 00:00:00+00,5874,1547895,468,411,1986,1868,1141,263348,250472,552572,352719,128671,41.52,57.75,135.31,133.14,134.44,106.48,COVID-19,442
2022 W18,2022/05/01 00:00:00+00,2022/05/07 00:00:00+00,2026/05/10 00:00:00+00,104,33314,8,26,29,10,31,10018,2595,5506,5280,9897,0.92,2.02,1.22,0.46,2.06,1.2,Influenza,443
2022 W18,2022/05/01 00:00:00+00,2022/05/07 00:00:00+00,2026/05/10 00:00:00+00,5,15946,4,0,1,0,0,12183,221,675,888,1967,0.46,0,0.07,0,0.09,0.12,RSV,444
2022 W19,2022/05/08 00:00:00+00,2022/05/14 00:00:00+00,2026/05/10 00:00:00+00,4254,1552149,344,286,1556,1292,776,263692,250758,554128,354011,129447,37.37,48.54,118.34,115.31,113.53,92.2,COVID-19,445
2022 W19,2022/05/08 00:00:00+00,2022/05/14 00:00:00+00,2026/05/10 00:00:00+00,30,33344,8,4,10,2,6,10026,2599,5516,5282,9903,0.72,1.55,0.96,0.31,1.72,0.94,Influenza,446
2022 W19,2022/05/08 00:00:00+00,2022/05/14 00:00:00+00,2026/05/10 00:00:00+00,6,15952,4,0,1,0,1,12187,221,676,888,1968,0.4,0,0.05,0,0.04,0.1,RSV,447
2022 W20,2022/05/15 00:00:00+00,2022/05/21 00:00:00+00,2026/05/10 00:00:00+00,4114,1556263,323,242,1508,1314,727,264015,251000,555636,355325,130174,31.25,42.13,106.86,102.32,94.46,80.89,COVID-19,448
2022 W20,2022/05/15 00:00:00+00,2022/05/21 00:00:00+00,2026/05/10 00:00:00+00,11,33355,6,0,2,0,3,10032,2599,5518,5282,9906,0.56,0.26,0.3,0.1,0.56,0.34,Influenza,449
2022 W20,2022/05/15 00:00:00+00,2022/05/21 00:00:00+00,2026/05/10 00:00:00+00,4,15956,4,0,0,0,0,12191,221,676,888,1968,0.33,0,0.02,0,0.09,0.08,RSV,450
2021 W06,2021/02/07 00:00:00+00,2021/02/13 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,451
2021 W06,2021/02/07 00:00:00+00,2021/02/13 00:00:00+00,2026/05/10 00:00:00+00,0,11209,0,0,0,0,0,8444,119,379,680,1581,0,0,0,0,0,0,RSV,452
2021 W07,2021/02/14 00:00:00+00,2021/02/20 00:00:00+00,2026/05/10 00:00:00+00,5524,214915,843,1213,1733,1134,601,18700,37714,72760,57053,28653,83.84,166,119.91,90.31,73.38,104.15,COVID-19,453
2021 W07,2021/02/14 00:00:00+00,2021/02/20 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,454
2021 W07,2021/02/14 00:00:00+00,2021/02/20 00:00:00+00,2026/05/10 00:00:00+00,0,11209,0,0,0,0,0,8444,119,379,680,1581,0.03,0,0,0,0,0.01,RSV,455
2021 W08,2021/02/21 00:00:00+00,2021/02/27 00:00:00+00,2026/05/10 00:00:00+00,4543,219458,748,894,1455,1012,433,19448,38608,74215,58065,29086,73.73,144.5,102.29,75.85,57.92,88.64,COVID-19,456
2021 W08,2021/02/21 00:00:00+00,2021/02/27 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,457
2021 W08,2021/02/21 00:00:00+00,2021/02/27 00:00:00+00,2026/05/10 00:00:00+00,1,11210,1,0,0,0,0,8445,119,379,680,1581,0.07,0,0,0,0,0.01,RSV,458
2021 W09,2021/02/28 00:00:00+00,2021/03/06 00:00:00+00,2026/05/10 00:00:00+00,3625,223083,648,688,1177,797,315,20096,39296,75392,58862,29401,67.67,119.84,88.82,64.43,44.44,75.73,COVID-19,459
2021 W09,2021/02/28 00:00:00+00,2021/03/06 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,460
2021 W09,2021/02/28 00:00:00+00,2021/03/06 00:00:00+00,2026/05/10 00:00:00+00,1,11211,1,0,0,0,0,8446,119,379,680,1581,0.07,0,0,0,0,0.01,RSV,461
2021 W10,2021/03/07 00:00:00+00,2021/03/13 00:00:00+00,2026/05/10 00:00:00+00,3531,226614,659,736,1158,691,287,20755,40032,76550,59553,29688,73.33,101.43,85.53,56.78,40.79,71.16,COVID-19,462
2021 W10,2021/03/07 00:00:00+00,2021/03/13 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,463
2021 W10,2021/03/07 00:00:00+00,2021/03/13 00:00:00+00,2026/05/10 00:00:00+00,0,11211,0,0,0,0,0,8446,119,379,680,1581,0.03,0,0,0,0,0.01,RSV,464
2021 W11,2021/03/14 00:00:00+00,2021/03/20 00:00:00+00,2026/05/10 00:00:00+00,3836,230450,920,538,1315,715,348,21675,40570,77865,60268,30036,86.11,95.8,90.43,54.46,38.73,73.42,COVID-19,465
2021 W39,2021/09/26 00:00:00+00,2021/10/02 00:00:00+00,2026/05/10 00:00:00+00,101,11522,99,0,0,0,1,8744,121,379,683,1588,10.47,0.1,0.02,0.08,0.09,2.12,RSV,466
2021 W11,2021/03/14 00:00:00+00,2021/03/20 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,467
2021 W11,2021/03/14 00:00:00+00,2021/03/20 00:00:00+00,2026/05/10 00:00:00+00,0,11211,0,0,0,0,0,8446,119,379,680,1581,0,0,0,0,0,0,RSV,468
2021 W12,2021/03/21 00:00:00+00,2021/03/27 00:00:00+00,2026/05/10 00:00:00+00,3975,234425,1036,579,1386,707,267,22711,41149,79251,60975,30303,91.81,85.77,91.82,56.31,37.48,73.95,COVID-19,469
2021 W12,2021/03/21 00:00:00+00,2021/03/27 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,470
2021 W12,2021/03/21 00:00:00+00,2021/03/27 00:00:00+00,2026/05/10 00:00:00+00,0,11211,0,0,0,0,0,8446,119,379,680,1581,0.1,0,0,0,0,0.02,RSV,471
2021 W13,2021/03/28 00:00:00+00,2021/04/03 00:00:00+00,2026/05/10 00:00:00+00,3612,238037,832,542,1217,763,258,23543,41691,80468,61738,30561,81.99,83.23,84.22,51.57,29.5,67.21,COVID-19,472
2021 W13,2021/03/28 00:00:00+00,2021/04/03 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,473
2021 W13,2021/03/28 00:00:00+00,2021/04/03 00:00:00+00,2026/05/10 00:00:00+00,3,11214,3,0,0,0,0,8449,119,379,680,1581,0.13,0,0,0,0,0.03,RSV,474
2021 W14,2021/04/04 00:00:00+00,2021/04/10 00:00:00+00,2026/05/10 00:00:00+00,2795,240832,622,489,991,531,162,24165,42180,81459,62269,30723,65.76,74.65,73.44,48.07,23.7,58.21,COVID-19,475
2021 W14,2021/04/04 00:00:00+00,2021/04/10 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,476
2021 W14,2021/04/04 00:00:00+00,2021/04/10 00:00:00+00,2026/05/10 00:00:00+00,1,11215,1,0,0,0,0,8450,119,379,680,1581,0.13,0,0,0,0,0.03,RSV,477
2021 W15,2021/04/11 00:00:00+00,2021/04/17 00:00:00+00,2026/05/10 00:00:00+00,2585,243417,543,413,926,571,132,24708,42593,82385,62840,30855,58.91,77.55,69.34,45.7,20.31,54.99,COVID-19,478
2021 W15,2021/04/11 00:00:00+00,2021/04/17 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,479
2021 W15,2021/04/11 00:00:00+00,2021/04/17 00:00:00+00,2026/05/10 00:00:00+00,0,11215,0,0,0,0,0,8450,119,379,680,1581,0.03,0,0,0,0,0.01,RSV,480
2021 W16,2021/04/18 00:00:00+00,2021/04/24 00:00:00+00,2026/05/10 00:00:00+00,3114,246531,624,598,1042,671,179,25332,43191,83427,63511,31034,62.37,85.56,71.24,48.48,18.81,57.67,COVID-19,481
2021 W16,2021/04/18 00:00:00+00,2021/04/24 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,482
2021 W16,2021/04/18 00:00:00+00,2021/04/24 00:00:00+00,2026/05/10 00:00:00+00,0,11215,0,0,0,0,0,8450,119,379,680,1581,0,0,0,0,0,0,RSV,483
2021 W17,2021/04/25 00:00:00+00,2021/05/01 00:00:00+00,2026/05/10 00:00:00+00,3209,249740,727,644,1072,639,127,26059,43835,84499,64150,31161,68.79,91.2,74.05,48.5,17.56,60.23,COVID-19,484
2021 W17,2021/04/25 00:00:00+00,2021/05/01 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,485
2021 W17,2021/04/25 00:00:00+00,2021/05/01 00:00:00+00,2026/05/10 00:00:00+00,0,11215,0,0,0,0,0,8450,119,379,680,1581,0,0,0,0,0,0,RSV,486
2021 W18,2021/05/02 00:00:00+00,2021/05/08 00:00:00+00,2026/05/10 00:00:00+00,2981,252721,738,522,1046,572,103,26797,44357,85545,64722,31264,72.48,86.65,76.07,46.13,13.7,59.76,COVID-19,487
2021 W18,2021/05/02 00:00:00+00,2021/05/08 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,488
2021 W18,2021/05/02 00:00:00+00,2021/05/08 00:00:00+00,2026/05/10 00:00:00+00,0,11215,0,0,0,0,0,8450,119,379,680,1581,0.03,0,0,0,0,0.01,RSV,489
2021 W19,2021/05/09 00:00:00+00,2021/05/15 00:00:00+00,2026/05/10 00:00:00+00,3042,255763,736,510,1128,579,89,27533,44867,86673,65301,31353,71.39,90.73,71.15,43.43,11.04,57.62,COVID-19,490
2021 W19,2021/05/09 00:00:00+00,2021/05/15 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,491
2021 W19,2021/05/09 00:00:00+00,2021/05/15 00:00:00+00,2026/05/10 00:00:00+00,1,11216,1,0,0,0,0,8451,119,379,680,1581,0.03,0,0,0,0,0.01,RSV,492
2021 W20,2021/05/16 00:00:00+00,2021/05/22 00:00:00+00,2026/05/10 00:00:00+00,2878,258641,694,723,862,534,65,28227,45590,87535,65835,31418,72.31,99.52,65.71,40.15,8.33,56.17,COVID-19,493
2021 W20,2021/05/16 00:00:00+00,2021/05/22 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,494
2021 W20,2021/05/16 00:00:00+00,2021/05/22 00:00:00+00,2026/05/10 00:00:00+00,0,11216,0,0,0,0,0,8451,119,379,680,1581,0.03,0,0,0,0,0.01,RSV,495
2021 W21,2021/05/23 00:00:00+00,2021/05/29 00:00:00+00,2026/05/10 00:00:00+00,2757,261398,766,692,814,445,40,28993,46282,88349,66280,31458,72.38,105.52,60.01,36.73,6.78,54.27,COVID-19,496
2021 W21,2021/05/23 00:00:00+00,2021/05/29 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,497
2021 W21,2021/05/23 00:00:00+00,2021/05/29 00:00:00+00,2026/05/10 00:00:00+00,0,11216,0,0,0,0,0,8451,119,379,680,1581,0,0,0,0,0,0,RSV,498
2021 W22,2021/05/30 00:00:00+00,2021/06/05 00:00:00+00,2026/05/10 00:00:00+00,2748,264146,738,626,885,446,53,29731,46908,89234,66726,31511,65.17,99.62,57.23,30.9,6.35,49.82,COVID-19,499
2021 W22,2021/05/30 00:00:00+00,2021/06/05 00:00:00+00,2026/05/10 00:00:00+00,0,31149,0,0,0,0,0,9799,2030,4969,4973,9360,0,0,0,0,0,0,Influenza,500
2021 W22,2021/05/30 00:00:00+00,2021/06/05 00:00:00+00,2026/05/10 00:00:00+00,0,11216,0,0,0,0,0,8451,119,379,680,1581,0,0,0,0,0,0,RSV,501
2022 W37,2022/09/11 00:00:00+00,2022/09/17 00:00:00+00,2026/05/10 00:00:00+00,65,16342,49,1,3,6,6,12482,229,690,909,2020,4.15,0.1,0.16,0.36,1.12,1.13,RSV,502
2022 W38,2022/09/18 00:00:00+00,2022/09/24 00:00:00+00,2026/05/10 00:00:00+00,1907,1662996,75,106,658,626,442,270078,259671,596047,390353,146721,7.24,16.44,41.34,45.26,55.95,34.71,COVID-19,503
2023 W02,2023/01/08 00:00:00+00,2023/01/14 00:00:00+00,2026/05/10 00:00:00+00,1552,46158,306,138,308,269,531,12730,3727,8095,7676,13910,31.22,21.45,23.48,24.77,80.72,33.7,Influenza,504
2023 W19,2023/05/07 00:00:00+00,2023/05/13 00:00:00+00,2026/05/10 00:00:00+00,472,1711393,28,9,73,90,272,271945,262075,610515,404343,162385,2.77,1.86,4.87,6.49,34.57,8.97,COVID-19,505
2022 W38,2022/09/18 00:00:00+00,2022/09/24 00:00:00+00,2026/05/10 00:00:00+00,29,33703,3,5,8,6,7,10079,2673,5603,5338,9992,0.36,0.67,0.56,0.54,1.12,0.61,Influenza,506
2022 W38,2022/09/18 00:00:00+00,2022/09/24 00:00:00+00,2026/05/10 00:00:00+00,71,16413,49,0,2,7,13,12531,229,692,916,2033,5.53,0.31,0.33,0.46,1.85,1.61,RSV,507
2022 W39,2022/09/25 00:00:00+00,2022/10/01 00:00:00+00,2026/05/10 00:00:00+00,1920,1664916,51,90,602,655,522,270129,259761,596649,391008,147243,6.75,15.97,45.25,52.24,72.44,39.87,COVID-19,508
2022 W39,2022/09/25 00:00:00+00,2022/10/01 00:00:00+00,2026/05/10 00:00:00+00,41,33744,3,5,7,10,16,10082,2678,5610,5348,10008,0.56,0.83,0.59,0.75,1.93,0.85,Influenza,509
2022 W39,2022/09/25 00:00:00+00,2022/10/01 00:00:00+00,2026/05/10 00:00:00+00,113,16526,70,5,9,5,24,12601,234,701,921,2057,7.87,0.36,0.54,0.62,2.62,2.29,RSV,510
2022 W40,2022/10/02 00:00:00+00,2022/10/08 00:00:00+00,2026/05/10 00:00:00+00,2332,1667248,79,113,671,746,723,270208,259874,597320,391754,147966,6.65,15.61,44.99,54.43,82.44,41.79,COVID-19,511
2022 W40,2022/10/02 00:00:00+00,2022/10/08 00:00:00+00,2026/05/10 00:00:00+00,62,33806,11,6,10,13,22,10093,2684,5620,5361,10030,0.76,0.62,0.61,0.93,2.83,1.06,Influenza,512
2022 W40,2022/10/02 00:00:00+00,2022/10/08 00:00:00+00,2026/05/10 00:00:00+00,170,16696,120,2,12,12,24,12721,236,713,933,2081,10.47,0.47,0.75,0.8,3.01,2.98,RSV,513
2022 W41,2022/10/09 00:00:00+00,2022/10/15 00:00:00+00,2026/05/10 00:00:00+00,2204,1669452,72,99,647,711,675,270280,259973,597967,392465,148641,7.57,16.18,44.85,53.25,86.73,42.36,COVID-19,514
2022 W41,2022/10/09 00:00:00+00,2022/10/15 00:00:00+00,2026/05/10 00:00:00+00,60,33866,9,1,9,13,28,10102,2685,5629,5374,10058,1.02,1.24,0.91,1.31,3.35,1.44,Influenza,515
2022 W41,2022/10/09 00:00:00+00,2022/10/15 00:00:00+00,2026/05/10 00:00:00+00,177,16873,128,2,11,14,22,12849,238,724,947,2103,15.84,0.62,1.03,1.26,3.69,4.35,RSV,516
2022 W42,2022/10/16 00:00:00+00,2022/10/22 00:00:00+00,2026/05/10 00:00:00+00,2007,1671459,79,101,596,609,622,270359,260074,598563,393074,149263,7.05,14.99,42.95,49.82,82.4,40.06,COVID-19,517
2022 W42,2022/10/16 00:00:00+00,2022/10/22 00:00:00+00,2026/05/10 00:00:00+00,101,33967,11,17,20,25,28,10113,2702,5649,5399,10086,1.12,1.5,1.5,1.68,3.86,1.83,Influenza,518
2022 W42,2022/10/16 00:00:00+00,2022/10/22 00:00:00+00,2026/05/10 00:00:00+00,325,17198,233,8,21,23,40,13082,246,745,970,2143,22.46,0.98,1.22,1.62,4.59,5.98,RSV,519
2022 W43,2022/10/23 00:00:00+00,2022/10/29 00:00:00+00,2026/05/10 00:00:00+00,1978,1673437,63,90,590,613,622,270422,260164,599153,393687,149885,6.75,14.17,38.1,42.63,70.63,34.98,COVID-19,520
2022 W43,2022/10/23 00:00:00+00,2022/10/29 00:00:00+00,2026/05/10 00:00:00+00,121,34088,14,11,35,27,34,10127,2713,5684,5426,10120,1.68,2.33,1.69,2.04,3.95,2.19,Influenza,521
2022 W43,2022/10/23 00:00:00+00,2022/10/29 00:00:00+00,2026/05/10 00:00:00+00,421,17619,321,9,20,26,45,13403,255,765,996,2188,28.38,1.19,1.66,1.91,6.57,7.66,RSV,522
2022 W44,2022/10/30 00:00:00+00,2022/11/05 00:00:00+00,2026/05/10 00:00:00+00,1419,1674856,63,83,440,432,401,270485,260247,599593,394119,150286,6.09,14.89,38.2,41.57,66.77,34.13,COVID-19,523
2022 W44,2022/10/30 00:00:00+00,2022/11/05 00:00:00+00,2026/05/10 00:00:00+00,117,34205,26,17,17,27,30,10153,2730,5701,5453,10150,2.7,2.07,2.16,2.37,4.34,2.63,Influenza,524
2022 W44,2022/10/30 00:00:00+00,2022/11/05 00:00:00+00,2026/05/10 00:00:00+00,437,18056,308,6,30,25,68,13711,261,795,1021,2256,35.76,1.55,1.92,2.42,9.1,9.74,RSV,525
2022 W45,2022/11/06 00:00:00+00,2022/11/12 00:00:00+00,2026/05/10 00:00:00+00,1875,1676731,59,115,600,568,532,270544,260362,600193,394687,150818,6.16,14.89,34.99,37.37,58.18,30.9,COVID-19,526
2022 W45,2022/11/06 00:00:00+00,2022/11/12 00:00:00+00,2026/05/10 00:00:00+00,169,34374,42,12,40,38,37,10195,2742,5741,5491,10187,4.05,2.84,2.2,2.71,4.34,3.09,Influenza,527
2022 W45,2022/11/06 00:00:00+00,2022/11/12 00:00:00+00,2026/05/10 00:00:00+00,646,18702,457,15,32,43,99,14168,276,827,1064,2355,42.35,1.91,2.34,2.76,12.11,11.73,RSV,528
2022 W46,2022/11/13 00:00:00+00,2022/11/19 00:00:00+00,2026/05/10 00:00:00+00,1480,1678211,65,90,453,450,422,270609,260452,600646,395137,151240,6.03,16.23,36.37,38.45,61.06,32.13,COVID-19,529
2022 W46,2022/11/13 00:00:00+00,2022/11/19 00:00:00+00,2026/05/10 00:00:00+00,192,34566,55,26,37,40,34,10250,2768,5778,5531,10221,5.37,3.15,2.74,3.22,4.94,3.76,Influenza,530
2022 W46,2022/11/13 00:00:00+00,2022/11/19 00:00:00+00,2026/05/10 00:00:00+00,729,19431,521,16,38,39,115,14689,292,865,1103,2470,43.93,2.58,2.37,3.71,15.24,12.84,RSV,531
2022 W47,2022/11/20 00:00:00+00,2022/11/26 00:00:00+00,2026/05/10 00:00:00+00,1609,1679820,59,109,499,474,468,270668,260561,601145,395611,151708,6.72,15.3,36.72,38.27,59.6,31.98,COVID-19,532
2022 W47,2022/11/20 00:00:00+00,2022/11/26 00:00:00+00,2026/05/10 00:00:00+00,220,34786,66,23,40,47,44,10316,2791,5818,5578,10265,6.55,4.29,3.49,4.3,7.81,5.05,Influenza,533
2022 W47,2022/11/20 00:00:00+00,2022/11/26 00:00:00+00,2026/05/10 00:00:00+00,609,20040,356,19,31,62,141,15045,311,896,1165,2611,41.26,2.69,2.55,4.48,18.38,13.05,RSV,534
2022 W48,2022/11/27 00:00:00+00,2022/12/03 00:00:00+00,2026/05/10 00:00:00+00,1851,1681671,80,97,615,561,498,270748,260658,601760,396172,152206,6.36,15.35,41.97,42.71,62.73,34.95,COVID-19,535
2022 W48,2022/11/27 00:00:00+00,2022/12/03 00:00:00+00,2026/05/10 00:00:00+00,368,35154,78,34,72,80,104,10394,2825,5890,5658,10369,10.31,6.93,6.12,6.39,13.14,8.17,Influenza,536
2022 W48,2022/11/27 00:00:00+00,2022/12/03 00:00:00+00,2026/05/10 00:00:00+00,678,20718,376,17,40,73,172,15421,328,936,1238,2783,36.16,3.15,2.6,5.28,20.4,12.62,RSV,537
2022 W49,2022/12/04 00:00:00+00,2022/12/10 00:00:00+00,2026/05/10 00:00:00+00,1939,1683610,54,91,677,622,495,270802,260749,602437,396794,152701,7.74,17.89,57.13,54.74,75.79,44.72,COVID-19,538
2022 W49,2022/12/04 00:00:00+00,2022/12/10 00:00:00+00,2026/05/10 00:00:00+00,674,35828,169,77,149,121,158,10563,2902,6039,5779,10527,17.39,11.43,11.44,11.03,23.27,14.29,Influenza,539
2022 W49,2022/12/04 00:00:00+00,2022/12/10 00:00:00+00,2026/05/10 00:00:00+00,663,21381,366,25,40,70,162,15787,353,976,1308,2945,31.71,2.95,2.72,5.39,21.34,11.92,RSV,540
2022 W50,2022/12/11 00:00:00+00,2022/12/17 00:00:00+00,2026/05/10 00:00:00+00,3118,1686728,101,158,1146,941,772,270903,260907,603583,397735,153473,8.89,21.3,73.14,70.18,100,57.32,COVID-19,541
2022 W50,2022/12/11 00:00:00+00,2022/12/17 00:00:00+00,2026/05/10 00:00:00+00,1166,36994,281,110,267,227,280,10844,3012,6306,6006,10807,33.49,18.92,20.65,20.05,48,26.94,Influenza,542
2021 W40,2021/10/03 00:00:00+00,2021/10/09 00:00:00+00,2026/05/10 00:00:00+00,9520,402946,2048,1378,2756,2148,1188,59770,83687,130900,88465,40074,219.67,219.46,212.97,176.06,155.13,197.13,COVID-19,543
2022 W50,2022/12/11 00:00:00+00,2022/12/17 00:00:00+00,2026/05/10 00:00:00+00,501,21882,221,15,36,66,163,16008,368,1012,1374,3108,25.62,2.38,2.77,5.41,23.32,10.98,RSV,544
2022 W51,2022/12/18 00:00:00+00,2022/12/24 00:00:00+00,2026/05/10 00:00:00+00,3798,1690526,115,163,1298,1160,1062,271018,261070,604881,398895,154535,11.13,23.94,80.14,76.39,115.07,63.87,COVID-19,545
2022 W51,2022/12/18 00:00:00+00,2022/12/24 00:00:00+00,2026/05/10 00:00:00+00,2322,39316,567,179,465,430,680,11411,3191,6771,6436,11487,44.36,23.57,27.07,27.22,74.11,37.17,Influenza,546
2022 W51,2022/12/18 00:00:00+00,2022/12/24 00:00:00+00,2026/05/10 00:00:00+00,532,22414,191,6,42,74,218,16199,374,1054,1448,3326,16.73,1.34,2.18,4.61,21.98,8.54,RSV,547
2022 W52,2022/12/25 00:00:00+00,2022/12/31 00:00:00+00,2026/05/10 00:00:00+00,2950,1693476,122,142,976,863,846,271140,261212,605857,399758,155381,12.25,26.57,79.09,78.27,125.08,66.11,COVID-19,548
2022 W52,2022/12/25 00:00:00+00,2022/12/31 00:00:00+00,2026/05/10 00:00:00+00,2254,41570,499,167,423,399,766,11910,3358,7194,6835,12253,52.03,29.83,34.71,36.11,110.44,49.28,Influenza,549
2022 W52,2022/12/25 00:00:00+00,2022/12/31 00:00:00+00,2026/05/10 00:00:00+00,286,22700,96,5,15,39,131,16295,379,1069,1487,3457,13.99,0.98,2.16,4.51,23.57,8.16,RSV,550
