"time","Region","fitted"
114,"HSE South West",4.59031554424862
114,"HSE West and North West",7.01709274505652
115,"HSE Dublin and Midlands",4.54569196297717
115,"HSE Dublin and North East",2.55086797071854
115,"HSE Dublin and South East",2.8407224650107
115,"HSE Mid West",9.29344285218841
115,"HSE South West",4.67781400490312
115,"HSE West and North West",7.60140656936858
116,"HSE Dublin and Midlands",4.02346985317799
116,"HSE Dublin and North East",2.08039006051457
116,"HSE Dublin and South East",3.04143202893054
116,"HSE Mid West",8.71103733595004
116,"HSE South West",3.95231077844994
116,"HSE West and North West",6.55856886225454
117,"HSE Dublin and Midlands",3.73085129188084
117,"HSE Dublin and North East",2.12341655193396
117,"HSE Dublin and South East",2.61101346060293
117,"HSE Mid West",8.17964441980398
117,"HSE South West",3.1266138833755
117,"HSE West and North West",6.34116704446209
118,"HSE Dublin and Midlands",3.43380911818754
118,"HSE Dublin and North East",1.62138227582388
118,"HSE Dublin and South East",2.38202709884867
118,"HSE Mid West",7.29129748353018
118,"HSE South West",4.06533392113367
118,"HSE West and North West",5.12440629922487
119,"HSE Dublin and Midlands",3.81493133425908
119,"HSE Dublin and North East",2.45155263740484
119,"HSE Dublin and South East",2.0196778082659
119,"HSE Mid West",9.02110239063999
119,"HSE South West",4.53367772606521
119,"HSE West and North West",6.13662880001561
120,"HSE Dublin and Midlands",3.26028055183608
120,"HSE Dublin and North East",2.68079958106554
120,"HSE Dublin and South East",2.136940768726
120,"HSE Mid West",8.13802642324535
120,"HSE South West",4.13818976468018
120,"HSE West and North West",5.62494017932133
121,"HSE Dublin and Midlands",3.7284363607963
121,"HSE Dublin and North East",1.76117565837604
121,"HSE Dublin and South East",2.13897089367809
121,"HSE Mid West",8.07923496177184
121,"HSE South West",3.0916134216221
121,"HSE West and North West",5.34022616325049
122,"HSE Dublin and Midlands",4.03779609768885
122,"HSE Dublin and North East",2.22709893147629
122,"HSE Dublin and South East",2.11862470074471
122,"HSE Mid West",8.72231694075172
122,"HSE South West",3.03882869332365
122,"HSE West and North West",5.52633513934191
123,"HSE Dublin and Midlands",3.93896819427109
123,"HSE Dublin and North East",1.58286585324562
123,"HSE Dublin and South East",2.24387553909588
123,"HSE Mid West",9.21126202355485
123,"HSE South West",3.20748065359689
123,"HSE West and North West",5.93217628850204
124,"HSE Dublin and Midlands",3.08885195182562
124,"HSE Dublin and North East",1.59228599010527
124,"HSE Dublin and South East",2.13367087868006
124,"HSE Mid West",8.52709117754931
124,"HSE South West",2.87065465924497
124,"HSE West and North West",5.40540120735852
125,"HSE Dublin and Midlands",3.02954489814865
125,"HSE Dublin and North East",1.48518237991847
125,"HSE Dublin and South East",2.23911940204246
125,"HSE Mid West",8.57197383806776
125,"HSE South West",3.1578880508674
125,"HSE West and North West",5.8595347324
126,"HSE Dublin and Midlands",3.15238616495773
126,"HSE Dublin and North East",1.35649593778414
126,"HSE Dublin and South East",2.12132977800205
126,"HSE Mid West",8.97921467394597
126,"HSE South West",2.95574262690943
126,"HSE West and North West",6.31958035292438
127,"HSE Dublin and Midlands",3.32261498884018
127,"HSE Dublin and North East",1.61788364916017
127,"HSE Dublin and South East",2.42206132716951
127,"HSE Mid West",8.55341202957114
127,"HSE South West",2.84051369213823
127,"HSE West and North West",5.40424596561611
128,"HSE Dublin and Midlands",3.11904096538125
128,"HSE Dublin and North East",1.77327715319335
128,"HSE Dublin and South East",2.25159028919821
128,"HSE Mid West",8.50402277349006
128,"HSE South West",2.47156867642705
128,"HSE West and North West",6.02444445294805
129,"HSE Dublin and Midlands",2.45895574716196
129,"HSE Dublin and North East",1.82296118218321
129,"HSE Dublin and South East",2.32672910361216
129,"HSE Mid West",8.28791409589287
129,"HSE South West",2.75092570336096
129,"HSE West and North West",6.19313645859216
130,"HSE Dublin and Midlands",2.77505845000239
130,"HSE Dublin and North East",1.70571818214913
130,"HSE Dublin and South East",1.93104423102509
130,"HSE Mid West",8.55761178993581
130,"HSE South West",2.54219747568218
130,"HSE West and North West",6.34642270714489
131,"HSE Dublin and Midlands",3.51068234064357
131,"HSE Dublin and North East",1.58720552311904
131,"HSE Dublin and South East",2.04709757047358
131,"HSE Mid West",7.35709731815563
131,"HSE South West",2.93671290162903
131,"HSE West and North West",6.04129064737946
132,"HSE Dublin and Midlands",2.94259927375025
132,"HSE Dublin and North East",1.41083517084008
132,"HSE Dublin and South East",2.07394554055229
132,"HSE Mid West",9.04807913525326
132,"HSE South West",3.47234869511336
132,"HSE West and North West",6.30486256222542
133,"HSE Dublin and Midlands",2.86271131933676
133,"HSE Dublin and North East",1.59272186521972
133,"HSE Dublin and South East",2.01161799504744
133,"HSE Mid West",8.60408506270404
133,"HSE South West",3.21710847899962
133,"HSE West and North West",5.83717388134339
134,"HSE Dublin and Midlands",2.33925034811859
134,"HSE Dublin and North East",1.54195778809814
134,"HSE Dublin and South East",2.20106063949981
134,"HSE Mid West",7.28918291856124
134,"HSE South West",3.42882014590578
134,"HSE West and North West",5.25164262954137
135,"HSE Dublin and Midlands",2.45575562742092
135,"HSE Dublin and North East",1.5610882495859
135,"HSE Dublin and South East",2.43416194402089
135,"HSE Mid West",7.88913957457524
135,"HSE South West",2.95560188481887
135,"HSE West and North West",6.62442319075626
136,"HSE Dublin and Midlands",2.34802876298433
136,"HSE Dublin and North East",1.66422375789499
136,"HSE Dublin and South East",2.27160172842886
136,"HSE Mid West",8.29862297547125
136,"HSE South West",3.41128717369002
136,"HSE West and North West",6.64611258452402
137,"HSE Dublin and Midlands",2.45371837364719
137,"HSE Dublin and North East",1.26029503555619
137,"HSE Dublin and South East",2.14087187327647
137,"HSE Mid West",8.7355826206894
137,"HSE South West",3.37864988044364
137,"HSE West and North West",6.52110932676125
138,"HSE Dublin and Midlands",2.36154767771648
138,"HSE Dublin and North East",1.48846591545416
138,"HSE Dublin and South East",2.20936431033029
138,"HSE Mid West",7.20337722638772
138,"HSE South West",2.92558983368967
138,"HSE West and North West",6.0353804023772
139,"HSE Dublin and Midlands",2.73294437970142
139,"HSE Dublin and North East",1.80011525694194
139,"HSE Dublin and South East",2.41904823203405
139,"HSE Mid West",6.48777250561203
139,"HSE South West",3.30961517683567
139,"HSE West and North West",6.94735920847925
140,"HSE Dublin and Midlands",2.12535864246306
140,"HSE Dublin and North East",1.82622357306228
140,"HSE Dublin and South East",2.72341455322332
140,"HSE Mid West",8.58650120603228
140,"HSE South West",3.20425911765363
140,"HSE West and North West",7.21823986479219
141,"HSE Dublin and Midlands",2.77798945969869
141,"HSE Dublin and North East",1.71776077292538
141,"HSE Dublin and South East",2.59048184082163
141,"HSE Mid West",8.45950247967431
141,"HSE South West",3.73811457391299
141,"HSE West and North West",7.04763073282754
142,"HSE Dublin and Midlands",2.77423647665834
142,"HSE Dublin and North East",1.69184564180341
142,"HSE Dublin and South East",2.50535323161361
142,"HSE Mid West",8.4712783819512
142,"HSE South West",4.36511047207495
142,"HSE West and North West",6.58340134639032
143,"HSE Dublin and Midlands",2.38464971952006
143,"HSE Dublin and North East",1.83792126136532
143,"HSE Dublin and South East",3.02245751597508
143,"HSE Mid West",7.7119614569939
143,"HSE South West",3.5540702201568
143,"HSE West and North West",7.39180986753621
144,"HSE Dublin and Midlands",2.50463097087134
144,"HSE Dublin and North East",1.88138291834572
144,"HSE Dublin and South East",3.23410673452257
144,"HSE Mid West",8.20630223124667
144,"HSE South West",3.60042346531084
144,"HSE West and North West",6.64347332412326
145,"HSE Dublin and Midlands",2.38910013831283
145,"HSE Dublin and North East",1.9778129005732
145,"HSE Dublin and South East",2.6140179100549
145,"HSE Mid West",8.43294171486195
145,"HSE South West",4.26112519233251
145,"HSE West and North West",4.86294210897305
146,"HSE Dublin and Midlands",2.82397441444564
146,"HSE Dublin and North East",2.28277942043471
146,"HSE Dublin and South East",2.47941780638803
146,"HSE Mid West",9.19373990783628
146,"HSE South West",4.4595984971351
146,"HSE West and North West",5.54454515688144
147,"HSE Dublin and Midlands",2.88700137251149
147,"HSE Dublin and North East",1.90232633012768
147,"HSE Dublin and South East",2.86458387972052
147,"HSE Mid West",7.09229068788416
147,"HSE South West",4.8772434364877
147,"HSE West and North West",6.44242862768148
148,"HSE Dublin and Midlands",2.51514954538057
148,"HSE Dublin and North East",1.71060111795033
148,"HSE Dublin and South East",2.99473197963012
148,"HSE Mid West",5.70195564300233
148,"HSE South West",5.17250774211839
148,"HSE West and North West",5.26638342347305
149,"HSE Dublin and Midlands",2.54627768437344
149,"HSE Dublin and North East",1.75916254658986
149,"HSE Dublin and South East",2.967724952784
149,"HSE Mid West",5.26735623771935
149,"HSE South West",4.45069924605599
149,"HSE West and North West",5.7175019941754
150,"HSE Dublin and Midlands",2.90166487909856
150,"HSE Dublin and North East",1.88684144019166
150,"HSE Dublin and South East",2.91611627660328
150,"HSE Mid West",5.5711073410839
150,"HSE South West",4.90876502907402
150,"HSE West and North West",5.29866634995343
151,"HSE Dublin and Midlands",3.21094029372897
151,"HSE Dublin and North East",2.25396045297778
151,"HSE Dublin and South East",3.90868682300312
151,"HSE Mid West",5.56698393870556
151,"HSE South West",5.56871748640563
151,"HSE West and North West",6.24817374537635
