"week_start","hospital","region","ed_trolleys","ward_trolleys","total_trolleys","surge_capacity_in_use","delayed_transfers_of_care","total_waiting_gt_24hrs","age_75plus_waiting_gt_24hrs","days_in_week"
2025-12-29,St. John's Hospital Limerick,HSE Mid West,0,0,0,0,28,0,0,7
2025-12-29,UH Limerick,HSE Mid West,12,15,27,50,76,3,0,7
2025-12-29,Bantry General Hospital,HSE South West,0,0,0,0,72,0,0,7
2025-12-29,Cork University Hospital,HSE South West,94,17,111,170,126,3,0,7
2025-12-29,Mallow General Hospital,HSE South West,0,0,0,0,51,0,0,7
2025-12-29,Mercy University Hospital,HSE South West,51,6,57,108,89,6,1,7
2025-12-29,South Infirmary Victoria University Hospital,HSE South West,0,0,0,0,14,0,0,7
2025-12-29,UH Kerry,HSE South West,95,29,124,93,135,24,11,7
2025-12-29,Galway University Hospital,HSE West and North West,42,1,43,125,257,0,0,7
2025-12-29,Letterkenny University Hospital,HSE West and North West,54,38,92,89,242,8,0,7
2025-12-29,Mayo University Hospital,HSE West and North West,18,39,57,114,50,16,0,7
2025-12-29,Portiuncula University Hospital,HSE West and North West,10,0,10,5,52,0,0,7
2025-12-29,Roscommon University Hospital,HSE West and North West,0,0,0,0,40,0,0,7
2025-12-29,Sligo University Hospital,HSE West and North West,49,7,56,143,144,0,0,7
2026-01-05,CHI at Crumlin,HSE Dublin and Midlands,3,0,3,0,7,0,0,7
2026-01-05,CHI at Tallaght,HSE Dublin and Midlands,0,0,0,0,6,0,0,7
2026-01-05,CHI at Temple Street,HSE Dublin and Midlands,1,0,1,0,2,0,0,7
2026-01-05,MRH Mullingar,HSE Dublin and Midlands,25,5,30,143,10,0,0,7
2026-01-05,MRH Portlaoise,HSE Dublin and Midlands,35,0,35,67,40,0,0,7
2026-01-05,MRH Tullamore,HSE Dublin and Midlands,0,0,0,258,65,0,0,7
2026-01-05,Naas General Hospital,HSE Dublin and Midlands,42,2,44,93,61,3,0,7
2026-01-05,St. James's Hospital,HSE Dublin and Midlands,90,0,90,109,261,0,0,7
2026-01-05,St. Luke's Radiation Oncology Network,HSE Dublin and Midlands,0,0,0,0,0,0,0,7
2026-01-05,Tallaght University Hospital,HSE Dublin and Midlands,58,21,79,197,81,9,0,7
2026-01-05,Beaumont Hospital,HSE Dublin and North East,103,0,103,209,58,0,0,7
2026-01-05,Cavan General Hospital,HSE Dublin and North East,39,0,39,85,14,0,0,7
2026-01-05,Connolly Hospital,HSE Dublin and North East,10,0,10,59,41,0,0,7
2026-01-05,Louth County Hospital,HSE Dublin and North East,0,0,0,0,0,0,0,7
2026-01-05,Mater Misericordiae University Hospital,HSE Dublin and North East,89,0,89,153,57,2,0,7
2026-01-05,National Orthopaedic Hospital Cappagh,HSE Dublin and North East,0,0,0,0,14,0,0,7
2026-01-05,Our Lady of Lourdes Hospital,HSE Dublin and North East,84,0,84,277,21,0,0,7
2026-01-05,Our Lady's Hospital Navan,HSE Dublin and North East,0,0,0,168,7,0,0,7
2026-01-05,National Rehabilitation Hospital,HSE Dublin and South East,0,0,0,0,35,0,0,7
2026-01-05,St Luke's General Hospital Kilkenny,HSE Dublin and South East,20,19,39,192,80,0,0,7
2026-01-05,St. Columcille's Hospital,HSE Dublin and South East,0,0,0,0,48,0,0,7
2026-01-05,St. Michael's Hospital,HSE Dublin and South East,0,0,0,0,42,0,0,7
2026-01-05,St. Vincent's University Hospital,HSE Dublin and South East,103,15,118,260,94,9,0,7
2026-01-05,Tipperary University Hospital,HSE Dublin and South East,67,0,67,247,58,32,0,7
2026-01-05,UH Waterford,HSE Dublin and South East,0,0,0,72,135,0,0,7
2026-01-05,Wexford General Hospital,HSE Dublin and South East,55,37,92,229,42,15,1,7
2026-01-05,Ennis Hospital,HSE Mid West,0,0,0,0,23,0,0,7
2026-01-05,Nenagh Hospital,HSE Mid West,0,0,0,0,13,0,0,7
2026-01-05,St. John's Hospital Limerick,HSE Mid West,0,0,0,0,29,0,0,7
2026-01-05,UH Limerick,HSE Mid West,75,237,312,177,71,84,1,7
2026-01-05,Bantry General Hospital,HSE South West,0,0,0,0,76,0,0,7
2026-01-05,Cork University Hospital,HSE South West,212,105,317,306,175,41,13,7
2026-01-05,Mallow General Hospital,HSE South West,0,0,0,0,40,0,0,7
2026-01-05,Mercy University Hospital,HSE South West,113,42,155,147,91,30,6,7
2026-01-05,South Infirmary Victoria University Hospital,HSE South West,0,0,0,0,16,0,0,7
2026-01-05,UH Kerry,HSE South West,151,60,211,116,194,75,16,7
2026-01-05,Galway University Hospital,HSE West and North West,154,95,249,335,257,35,5,7
2026-01-05,Letterkenny University Hospital,HSE West and North West,102,48,150,191,232,34,1,7
2026-01-05,Mayo University Hospital,HSE West and North West,47,105,152,119,98,82,0,7
2026-01-05,Portiuncula University Hospital,HSE West and North West,57,0,57,126,65,5,0,7
2026-01-05,Roscommon University Hospital,HSE West and North West,0,0,0,0,52,0,0,7
2026-01-05,Sligo University Hospital,HSE West and North West,102,56,158,150,171,34,0,7
2026-01-12,CHI at Crumlin,HSE Dublin and Midlands,6,0,6,0,7,0,0,7
2026-01-12,CHI at Tallaght,HSE Dublin and Midlands,9,0,9,0,7,0,0,7
2026-01-12,CHI at Temple Street,HSE Dublin and Midlands,6,0,6,0,1,0,0,7
2026-01-12,MRH Mullingar,HSE Dublin and Midlands,34,4,38,161,22,3,1,7
2026-01-12,MRH Portlaoise,HSE Dublin and Midlands,39,0,39,118,52,1,0,7
2026-01-12,MRH Tullamore,HSE Dublin and Midlands,0,0,0,241,71,0,0,7
2026-01-12,Naas General Hospital,HSE Dublin and Midlands,89,10,99,166,103,24,8,7
2026-01-12,St. James's Hospital,HSE Dublin and Midlands,123,0,123,174,248,3,0,7
2026-01-12,St. Luke's Radiation Oncology Network,HSE Dublin and Midlands,0,0,0,0,0,0,0,7
2026-01-12,Tallaght University Hospital,HSE Dublin and Midlands,147,38,185,209,85,33,6,7
2026-01-12,Beaumont Hospital,HSE Dublin and North East,69,0,69,193,59,1,0,7
2026-01-12,Cavan General Hospital,HSE Dublin and North East,61,0,61,103,14,0,0,7
2026-01-12,Connolly Hospital,HSE Dublin and North East,13,0,13,27,50,0,0,7
2026-01-12,Louth County Hospital,HSE Dublin and North East,0,0,0,0,0,0,0,7
2026-01-12,Mater Misericordiae University Hospital,HSE Dublin and North East,95,0,95,253,100,1,0,7
2026-01-12,National Orthopaedic Hospital Cappagh,HSE Dublin and North East,0,0,0,0,14,0,0,7
2026-01-12,Our Lady of Lourdes Hospital,HSE Dublin and North East,73,0,73,330,39,0,0,7
2026-01-12,Our Lady's Hospital Navan,HSE Dublin and North East,0,0,0,143,7,0,0,7
2026-01-12,National Rehabilitation Hospital,HSE Dublin and South East,0,0,0,0,34,0,0,7
2026-01-12,St Luke's General Hospital Kilkenny,HSE Dublin and South East,29,34,63,261,93,0,0,7
2026-01-12,St. Columcille's Hospital,HSE Dublin and South East,0,0,0,0,49,0,0,7
2026-01-12,St. Michael's Hospital,HSE Dublin and South East,0,0,0,0,47,0,0,7
2026-01-12,St. Vincent's University Hospital,HSE Dublin and South East,184,55,239,340,127,34,10,7
2026-01-12,Tipperary University Hospital,HSE Dublin and South East,50,0,50,240,78,30,0,7
2026-01-12,UH Waterford,HSE Dublin and South East,0,0,0,97,152,0,0,7
2026-01-12,Wexford General Hospital,HSE Dublin and South East,34,34,68,224,38,9,0,7
2026-01-12,Ennis Hospital,HSE Mid West,0,0,0,0,21,0,0,7
2026-01-12,Nenagh Hospital,HSE Mid West,0,0,0,0,15,0,0,7
2026-01-12,St. John's Hospital Limerick,HSE Mid West,0,0,0,0,35,0,0,7
2026-01-12,UH Limerick,HSE Mid West,100,308,408,273,84,143,7,7
2026-01-12,Bantry General Hospital,HSE South West,0,0,0,0,73,0,0,7
2026-01-12,Cork University Hospital,HSE South West,166,95,261,295,180,41,7,7
2026-01-12,Mallow General Hospital,HSE South West,0,0,0,0,43,0,0,7
2026-01-12,Mercy University Hospital,HSE South West,157,50,207,172,106,80,16,7
2026-01-12,South Infirmary Victoria University Hospital,HSE South West,0,0,0,0,18,0,0,7
2026-01-12,UH Kerry,HSE South West,100,59,159,126,156,58,22,7
2026-01-12,Galway University Hospital,HSE West and North West,142,109,251,371,302,54,0,7
2026-01-12,Letterkenny University Hospital,HSE West and North West,55,41,96,139,223,30,0,7
2026-01-12,Mayo University Hospital,HSE West and North West,41,79,120,127,85,57,1,7
2026-01-12,Portiuncula University Hospital,HSE West and North West,51,0,51,73,49,6,0,7
2026-01-12,Roscommon University Hospital,HSE West and North West,0,0,0,0,53,0,0,7
2026-01-12,Sligo University Hospital,HSE West and North West,52,34,86,164,169,15,0,7
2026-01-19,CHI at Crumlin,HSE Dublin and Midlands,21,0,21,0,5,1,0,7
2026-01-19,CHI at Tallaght,HSE Dublin and Midlands,7,0,7,3,7,1,0,7
2026-01-19,CHI at Temple Street,HSE Dublin and Midlands,26,0,26,1,0,0,0,7
2026-01-19,MRH Mullingar,HSE Dublin and Midlands,37,7,44,161,23,0,0,7
2026-01-19,MRH Portlaoise,HSE Dublin and Midlands,24,0,24,115,63,0,0,7
2026-01-19,MRH Tullamore,HSE Dublin and Midlands,0,0,0,284,58,0,0,7
2026-01-19,Naas General Hospital,HSE Dublin and Midlands,64,1,65,153,96,13,1,7
2026-01-19,St. James's Hospital,HSE Dublin and Midlands,114,0,114,184,218,2,0,7
2026-01-19,St. Luke's Radiation Oncology Network,HSE Dublin and Midlands,0,0,0,0,0,0,0,7
2026-01-19,Tallaght University Hospital,HSE Dublin and Midlands,100,62,162,245,77,56,2,7
2026-01-19,Beaumont Hospital,HSE Dublin and North East,35,0,35,156,78,0,0,7
2026-01-19,Cavan General Hospital,HSE Dublin and North East,61,0,61,77,8,2,0,7
2026-01-19,Connolly Hospital,HSE Dublin and North East,9,0,9,33,50,0,0,7
2026-01-19,Louth County Hospital,HSE Dublin and North East,0,0,0,0,0,0,0,7
2026-01-19,Mater Misericordiae University Hospital,HSE Dublin and North East,114,0,114,259,90,0,0,7
2026-01-19,National Orthopaedic Hospital Cappagh,HSE Dublin and North East,0,0,0,0,9,0,0,7
2026-01-19,Our Lady of Lourdes Hospital,HSE Dublin and North East,59,0,59,333,59,0,0,7
2026-01-19,Our Lady's Hospital Navan,HSE Dublin and North East,2,0,2,146,7,0,0,7
2026-01-19,National Rehabilitation Hospital,HSE Dublin and South East,0,0,0,0,43,0,0,7
2026-01-19,St Luke's General Hospital Kilkenny,HSE Dublin and South East,52,38,90,254,72,16,0,7
2026-01-19,St. Columcille's Hospital,HSE Dublin and South East,0,0,0,0,49,0,0,7
2026-01-19,St. Michael's Hospital,HSE Dublin and South East,0,0,0,0,39,0,0,7
2026-01-19,St. Vincent's University Hospital,HSE Dublin and South East,170,25,195,340,144,21,4,7
2026-01-19,Tipperary University Hospital,HSE Dublin and South East,34,0,34,189,87,15,0,7
2026-01-19,UH Waterford,HSE Dublin and South East,0,0,0,60,175,0,0,7
2026-01-19,Wexford General Hospital,HSE Dublin and South East,25,20,45,212,48,3,0,7
2026-01-19,Ennis Hospital,HSE Mid West,0,0,0,0,18,0,0,7
2026-01-19,Nenagh Hospital,HSE Mid West,0,0,0,0,10,0,0,7
2026-01-19,St. John's Hospital Limerick,HSE Mid West,0,0,0,0,31,0,0,7
2026-01-19,UH Limerick,HSE Mid West,92,345,437,250,96,168,1,7
2026-01-19,Bantry General Hospital,HSE South West,0,0,0,0,69,0,0,7
2026-01-19,Cork University Hospital,HSE South West,107,29,136,259,181,5,1,7
2026-01-19,Mallow General Hospital,HSE South West,0,0,0,0,38,0,0,7
2026-01-19,Mercy University Hospital,HSE South West,81,25,106,171,99,19,0,7
2026-01-19,South Infirmary Victoria University Hospital,HSE South West,0,0,0,0,10,0,0,7
2026-01-19,UH Kerry,HSE South West,80,30,110,132,171,18,3,7
2026-01-19,Galway University Hospital,HSE West and North West,149,118,267,385,300,76,0,7
2026-01-19,Letterkenny University Hospital,HSE West and North West,101,41,142,141,208,22,0,7
2026-01-19,Mayo University Hospital,HSE West and North West,81,111,192,110,58,84,3,7
2026-01-19,Portiuncula University Hospital,HSE West and North West,27,0,27,64,44,2,0,7
2026-01-19,Roscommon University Hospital,HSE West and North West,0,0,0,0,57,0,0,7
2026-01-19,Sligo University Hospital,HSE West and North West,89,48,137,183,193,20,0,7
2026-01-26,CHI at Crumlin,HSE Dublin and Midlands,30,0,30,2,0,0,0,7
2026-01-26,CHI at Tallaght,HSE Dublin and Midlands,10,0,10,13,20,0,0,7
2026-01-26,CHI at Temple Street,HSE Dublin and Midlands,39,0,39,22,0,2,0,7
2026-01-26,MRH Mullingar,HSE Dublin and Midlands,49,7,56,149,26,1,0,7
2026-01-26,MRH Portlaoise,HSE Dublin and Midlands,21,0,21,36,55,0,0,7
2026-01-26,MRH Tullamore,HSE Dublin and Midlands,0,0,0,249,58,0,0,7
2026-01-26,Naas General Hospital,HSE Dublin and Midlands,36,1,37,128,79,9,4,7
2026-01-26,St. James's Hospital,HSE Dublin and Midlands,72,0,72,137,258,4,0,7
2026-01-26,St. Luke's Radiation Oncology Network,HSE Dublin and Midlands,0,0,0,0,0,0,0,7
2026-01-26,Tallaght University Hospital,HSE Dublin and Midlands,66,32,98,223,81,24,1,7
2026-01-26,Beaumont Hospital,HSE Dublin and North East,83,0,83,214,80,0,0,7
2026-01-26,Cavan General Hospital,HSE Dublin and North East,44,0,44,68,7,0,0,7
2026-01-26,Connolly Hospital,HSE Dublin and North East,5,0,5,30,49,0,0,7
2026-01-26,Louth County Hospital,HSE Dublin and North East,0,0,0,0,0,0,0,7
2026-01-26,Mater Misericordiae University Hospital,HSE Dublin and North East,94,0,94,259,97,3,0,7
2026-01-26,National Orthopaedic Hospital Cappagh,HSE Dublin and North East,0,0,0,0,7,0,0,7
2026-01-26,Our Lady of Lourdes Hospital,HSE Dublin and North East,33,0,33,314,45,0,0,7
2026-01-26,Our Lady's Hospital Navan,HSE Dublin and North East,0,0,0,159,7,0,0,7
2026-01-26,National Rehabilitation Hospital,HSE Dublin and South East,0,0,0,0,38,0,0,7
2026-01-26,St Luke's General Hospital Kilkenny,HSE Dublin and South East,43,38,81,238,102,13,0,7
2026-01-26,St. Columcille's Hospital,HSE Dublin and South East,0,0,0,0,44,0,0,7
2026-01-26,St. Michael's Hospital,HSE Dublin and South East,0,0,0,0,23,0,0,7
2026-01-26,St. Vincent's University Hospital,HSE Dublin and South East,146,42,188,356,202,31,10,7
2026-01-26,Tipperary University Hospital,HSE Dublin and South East,55,0,55,178,111,14,0,7
2026-01-26,UH Waterford,HSE Dublin and South East,0,0,0,4,199,0,0,7
2026-01-26,Wexford General Hospital,HSE Dublin and South East,26,25,51,171,42,3,1,7
2026-01-26,Ennis Hospital,HSE Mid West,0,0,0,0,12,0,0,7
2026-01-26,Nenagh Hospital,HSE Mid West,0,0,0,0,17,0,0,7
2026-01-26,St. John's Hospital Limerick,HSE Mid West,0,0,0,0,24,0,0,7
2026-01-26,UH Limerick,HSE Mid West,91,292,383,181,172,112,0,7
2026-01-26,Bantry General Hospital,HSE South West,0,0,0,0,64,0,0,7
2026-01-26,Cork University Hospital,HSE South West,86,46,132,255,194,4,1,7
2026-01-26,Mallow General Hospital,HSE South West,0,0,0,0,38,0,0,7
2026-01-26,Mercy University Hospital,HSE South West,107,33,140,166,97,19,2,7
2026-01-26,South Infirmary Victoria University Hospital,HSE South West,0,0,0,0,12,0,0,7
2026-01-26,UH Kerry,HSE South West,88,18,106,115,174,16,1,7
2026-01-26,Galway University Hospital,HSE West and North West,127,89,216,328,323,53,1,7
2026-01-26,Letterkenny University Hospital,HSE West and North West,85,56,141,163,218,41,1,7
2026-01-26,Mayo University Hospital,HSE West and North West,25,79,104,107,61,53,1,7
2026-01-26,Portiuncula University Hospital,HSE West and North West,15,0,15,45,49,0,0,7
2026-01-26,Roscommon University Hospital,HSE West and North West,0,0,0,0,55,0,0,7
2026-01-26,Sligo University Hospital,HSE West and North West,101,59,160,164,191,57,6,7
2026-02-02,CHI at Crumlin,HSE Dublin and Midlands,8,0,8,3,0,0,0,7
2026-02-02,CHI at Tallaght,HSE Dublin and Midlands,2,0,2,2,11,0,0,7
2026-02-02,CHI at Temple Street,HSE Dublin and Midlands,7,0,7,19,0,0,0,7
2026-02-02,MRH Mullingar,HSE Dublin and Midlands,49,4,53,171,28,0,0,7
2026-02-02,MRH Portlaoise,HSE Dublin and Midlands,38,0,38,9,56,0,0,7
2026-02-02,MRH Tullamore,HSE Dublin and Midlands,0,0,0,205,54,0,0,7
2026-02-02,Naas General Hospital,HSE Dublin and Midlands,37,0,37,134,106,0,0,7
2026-02-02,St. James's Hospital,HSE Dublin and Midlands,126,0,126,184,263,6,0,7
2026-02-02,St. Luke's Radiation Oncology Network,HSE Dublin and Midlands,0,0,0,0,0,0,0,7
2026-02-02,Tallaght University Hospital,HSE Dublin and Midlands,97,75,172,244,62,25,1,7
2026-02-02,Beaumont Hospital,HSE Dublin and North East,41,0,41,126,96,0,0,7
2026-02-02,Cavan General Hospital,HSE Dublin and North East,18,0,18,66,7,0,0,7
2026-02-02,Connolly Hospital,HSE Dublin and North East,7,0,7,41,46,0,0,7
2026-02-02,Louth County Hospital,HSE Dublin and North East,0,0,0,0,0,0,0,7
2026-02-02,Mater Misericordiae University Hospital,HSE Dublin and North East,115,0,115,286,85,9,4,7
2026-02-02,National Orthopaedic Hospital Cappagh,HSE Dublin and North East,0,0,0,0,7,0,0,7
2026-02-02,Our Lady of Lourdes Hospital,HSE Dublin and North East,79,0,79,363,67,0,0,7
2026-02-02,Our Lady's Hospital Navan,HSE Dublin and North East,1,0,1,111,7,0,0,7
2026-02-02,National Rehabilitation Hospital,HSE Dublin and South East,0,0,0,0,21,0,0,7
2026-02-02,St Luke's General Hospital Kilkenny,HSE Dublin and South East,68,61,129,293,96,34,1,7
2026-02-02,St. Columcille's Hospital,HSE Dublin and South East,0,0,0,0,38,0,0,7
2026-02-02,St. Michael's Hospital,HSE Dublin and South East,0,0,0,0,31,0,0,7
2026-02-02,St. Vincent's University Hospital,HSE Dublin and South East,165,49,214,365,221,26,11,7
2026-02-02,Tipperary University Hospital,HSE Dublin and South East,65,0,65,252,98,31,0,7
2026-02-02,UH Waterford,HSE Dublin and South East,0,0,0,7,197,0,0,7
2026-02-02,Wexford General Hospital,HSE Dublin and South East,33,21,54,212,48,2,0,7
2026-02-02,Ennis Hospital,HSE Mid West,0,0,0,0,12,0,0,7
2026-02-02,Nenagh Hospital,HSE Mid West,0,0,0,0,25,0,0,7
2026-02-02,St. John's Hospital Limerick,HSE Mid West,0,0,0,0,21,0,0,7
2026-02-02,UH Limerick,HSE Mid West,103,303,406,251,183,127,1,7
2026-02-02,Bantry General Hospital,HSE South West,0,0,0,0,48,0,0,7
2026-02-02,Cork University Hospital,HSE South West,132,65,197,285,199,11,1,7
2026-02-02,Mallow General Hospital,HSE South West,0,0,0,0,38,0,0,7
2026-02-02,Mercy University Hospital,HSE South West,102,30,132,172,113,28,2,7
2026-02-02,South Infirmary Victoria University Hospital,HSE South West,0,0,0,0,16,0,0,7
2026-02-02,UH Kerry,HSE South West,128,72,200,133,154,63,17,7
2026-02-02,Galway University Hospital,HSE West and North West,136,105,241,278,302,50,3,7
2026-02-02,Letterkenny University Hospital,HSE West and North West,80,55,135,155,212,28,0,7
2026-02-02,Mayo University Hospital,HSE West and North West,62,94,156,114,78,67,1,7
2026-02-02,Portiuncula University Hospital,HSE West and North West,17,0,17,11,62,0,0,7
2026-02-02,Roscommon University Hospital,HSE West and North West,0,0,0,0,36,0,0,7
2026-02-02,Sligo University Hospital,HSE West and North West,88,71,159,184,193,43,2,7
2026-02-09,CHI at Crumlin,HSE Dublin and Midlands,27,0,27,0,0,0,0,7
2026-02-09,CHI at Tallaght,HSE Dublin and Midlands,9,0,9,12,3,0,0,7
2026-02-09,CHI at Temple Street,HSE Dublin and Midlands,24,0,24,4,7,0,0,7
2026-02-09,MRH Mullingar,HSE Dublin and Midlands,34,22,56,125,28,5,0,7
2026-02-09,MRH Portlaoise,HSE Dublin and Midlands,36,0,36,31,57,0,0,7
2026-02-09,MRH Tullamore,HSE Dublin and Midlands,0,0,0,162,62,0,0,7
2026-02-09,Naas General Hospital,HSE Dublin and Midlands,19,0,19,66,138,0,0,7
2026-02-09,St. James's Hospital,HSE Dublin and Midlands,84,0,84,138,290,3,0,7
2026-02-09,St. Luke's Radiation Oncology Network,HSE Dublin and Midlands,0,0,0,0,0,0,0,7
2026-02-09,Tallaght University Hospital,HSE Dublin and Midlands,89,37,126,252,62,25,0,7
2026-02-09,Beaumont Hospital,HSE Dublin and North East,50,0,50,164,104,0,0,7
2026-02-09,Cavan General Hospital,HSE Dublin and North East,62,0,62,82,7,2,0,7
2026-02-09,Connolly Hospital,HSE Dublin and North East,27,0,27,66,42,0,0,7
2026-02-09,Louth County Hospital,HSE Dublin and North East,0,0,0,0,0,0,0,7
2026-02-09,Mater Misericordiae University Hospital,HSE Dublin and North East,122,0,122,285,87,4,1,7
2026-02-09,National Orthopaedic Hospital Cappagh,HSE Dublin and North East,0,0,0,0,12,0,0,7
2026-02-09,Our Lady of Lourdes Hospital,HSE Dublin and North East,61,0,61,339,75,0,0,7
2026-02-09,Our Lady's Hospital Navan,HSE Dublin and North East,0,0,0,45,7,0,0,7
2026-02-09,National Rehabilitation Hospital,HSE Dublin and South East,0,0,0,0,24,0,0,7
2026-02-09,St Luke's General Hospital Kilkenny,HSE Dublin and South East,57,36,93,284,72,16,0,7
2026-02-09,St. Columcille's Hospital,HSE Dublin and South East,0,0,0,0,38,0,0,7
2026-02-09,St. Michael's Hospital,HSE Dublin and South East,0,0,0,0,35,0,0,7
2026-02-09,St. Vincent's University Hospital,HSE Dublin and South East,177,53,230,380,173,27,9,7
2026-02-09,Tipperary University Hospital,HSE Dublin and South East,66,0,66,198,87,29,0,7
2026-02-09,UH Waterford,HSE Dublin and South East,0,0,0,28,148,0,0,7
2026-02-09,Wexford General Hospital,HSE Dublin and South East,26,50,76,240,56,8,1,7
2026-02-09,Ennis Hospital,HSE Mid West,0,0,0,0,17,0,0,7
2026-02-09,Nenagh Hospital,HSE Mid West,0,0,0,0,34,0,0,7
2026-02-09,St. John's Hospital Limerick,HSE Mid West,0,0,0,0,21,0,0,7
2026-02-09,UH Limerick,HSE Mid West,117,248,365,184,144,107,0,7
2026-02-09,Bantry General Hospital,HSE South West,0,0,0,0,50,0,0,7
2026-02-09,Cork University Hospital,HSE South West,136,95,231,283,186,12,1,7
2026-02-09,Mallow General Hospital,HSE South West,0,0,0,0,45,0,0,7
2026-02-09,Mercy University Hospital,HSE South West,118,43,161,172,110,21,2,7
2026-02-09,South Infirmary Victoria University Hospital,HSE South West,0,0,0,0,26,0,0,7
2026-02-09,UH Kerry,HSE South West,112,53,165,141,174,44,16,7
2026-02-09,Galway University Hospital,HSE West and North West,158,124,282,301,300,62,6,7
2026-02-09,Letterkenny University Hospital,HSE West and North West,61,47,108,134,280,33,0,7
2026-02-09,Mayo University Hospital,HSE West and North West,43,96,139,111,94,79,0,7
