region_row,region_col,lag_weeks,ccf_median,ccf_2.5,ccf_97.5
Dublin and South East,Mid West,-25,-0.024276767141189835,-0.08051381170255902,0.028094211475245767
Dublin and South East,Mid West,-24,-0.04609648207892117,-0.09088274906441128,-0.0012751951513114024
Dublin and South East,Mid West,-23,-0.11990327255102501,-0.1676227461388411,-0.07445116183818509
Dublin and South East,Mid West,-22,-0.05378652559760154,-0.09420799304953321,-0.010735984935346471
Dublin and South East,Mid West,-21,0.011979136961943984,-0.030470617073303532,0.051106660183404366
Dublin and South East,Mid West,-20,0.09736229163212867,0.054080224057935125,0.13547574455188335
Dublin and South East,Mid West,-19,-0.014660742507755772,-0.06167311252114617,0.028037611154885945
Dublin and South East,Mid West,-18,-0.023117666968429824,-0.07287426926308499,0.026044953673528097
Dublin and South East,Mid West,-17,-0.10256098299339886,-0.14748469295130148,-0.04991968612605213
Dublin and South East,Mid West,-16,-0.04177677135836527,-0.08017447167597978,-0.0021486300860719867
Dublin and South East,Mid West,-15,-0.1407378299898696,-0.18082734870535508,-0.09612661105800303
Dublin and South East,Mid West,-14,-0.18186810956054392,-0.22654338473671357,-0.1361933210866891
Dublin and South East,Mid West,-13,-0.09813146035661405,-0.14309676972867375,-0.052251489785211915
Dublin and South East,Mid West,-12,0.03388258894301712,-0.009959096169279372,0.07756435472967144
Dublin and South East,Mid West,-11,0.09603950824383142,0.048920819693694696,0.1384579011459995
Dublin and South East,Mid West,-10,-0.05709387084327755,-0.09090382515305462,-0.022988997374159437
Dublin and South East,Mid West,-9,0.10454893024929914,0.06362997555923522,0.14512136111668106
Dublin and South East,Mid West,-8,-0.07807932485521399,-0.11921125122049646,-0.036589297610698894
Dublin and South East,Mid West,-7,-0.035910084606072645,-0.07690577315220437,0.008230431590417057
Dublin and South East,Mid West,-6,-0.0755815747087775,-0.1240678695462518,-0.025422910792150474
Dublin and South East,Mid West,-5,-0.01715454675339962,-0.06809619285019744,0.034233308172117116
Dublin and South East,Mid West,-4,-0.10283142264167597,-0.14193334513478406,-0.06158431185195926
Dublin and South East,Mid West,-3,0.0006140281082925656,-0.03790671446289476,0.036636512740761115
Dublin and South East,Mid West,-2,-0.016102161721039624,-0.07437579093681324,0.036553360538026394
Dublin and South East,Mid West,-1,-0.003351740442390343,-0.042091727636577016,0.03829814648495056
Dublin and South East,Mid West,0,0.039257965566995734,0.0026721098638049423,0.07128558362506052
Dublin and South East,Mid West,1,-0.08414372762218851,-0.11397845056853033,-0.05339649717028024
Dublin and South East,Mid West,2,0.05499665364926985,0.01954014126261007,0.0897701147906897
Dublin and South East,Mid West,3,-0.01563876301642627,-0.05531967115044989,0.022007853655926606
Dublin and South East,Mid West,4,-0.05244673999833777,-0.0885588739055111,-0.016415274085885424
Dublin and South East,Mid West,5,0.036386981363608795,-0.003877539048583063,0.07526618034573618
Dublin and South East,Mid West,6,0.02715050765344642,-0.014036122262152558,0.06709670479864308
Dublin and South East,Mid West,7,0.0027689497374441853,-0.03734510956994811,0.04119798760632347
Dublin and South East,Mid West,8,-0.14925406131580057,-0.18398370020922866,-0.10909303755785665
Dublin and South East,Mid West,9,0.034127961078842785,-0.0015538231453684683,0.07005338239065131
Dublin and South East,Mid West,10,-0.0077953372567274234,-0.03684794774290273,0.022768870628735782
Dublin and South East,Mid West,11,0.02204853043146473,-0.0108240712326685,0.056113109799873134
Dublin and South East,Mid West,12,0.04776790659039512,0.013798098514395146,0.08010720251191097
Dublin and South East,Mid West,13,0.021686728772076565,-0.01386717432632068,0.059933436376866614
Dublin and South East,Mid West,14,0.00958666219340001,-0.03130662474148155,0.05037702010698261
Dublin and South East,Mid West,15,0.021783730326200693,-0.019157442131994627,0.06319387312616556
Dublin and South East,Mid West,16,-0.05667403208003035,-0.09058195916516147,-0.01997043072156134
Dublin and South East,Mid West,17,0.047133555810567294,0.010138674752072465,0.08279449654648659
Dublin and South East,Mid West,18,-0.02917313359271371,-0.0682322265241934,0.010080816322961804
Dublin and South East,Mid West,19,-0.047068136164767176,-0.08769344339476311,-0.0008527863443026727
Dublin and South East,Mid West,20,0.0626718235586032,0.025412552995911906,0.0994355630844654
Dublin and South East,Mid West,21,-0.017041055541175534,-0.057923940049998776,0.021951765376993997
Dublin and South East,Mid West,22,0.01150470582057311,-0.019810197204274856,0.04184190437473083
Dublin and South East,Mid West,23,0.05281497663151794,0.016748485212490914,0.09145705173202598
Dublin and South East,Mid West,24,0.0037471356376407054,-0.04400949641352038,0.05179121027791397
Dublin and South East,Mid West,25,-0.040459949006907484,-0.08742481829303234,0.00847154774845391
Dublin and South East,Mid West,26,0.07321547328663516,0.02472691107947793,0.12187591093509487
West and North West,Dublin and Midlands,-26,-0.004625018990262913,-0.042231217997386654,0.029552656020755977
West and North West,Dublin and Midlands,-25,-0.05041445743727857,-0.09407021863546172,-0.00970177011201421
West and North West,Dublin and Midlands,-24,-0.0026141263449735,-0.04025502729632612,0.033615085010901456
West and North West,Dublin and Midlands,-23,-0.05254287054176585,-0.08647668025601914,-0.02094455503348877
