,Date,Region,Value
2805,2024-04-12,HSE Mid West,1.1378519775625273
2806,2024-04-12,HSE South West,0.7696316839811292
2807,2024-04-12,HSE West and North West,1.290064397908516
2808,2024-04-13,HSE Dublin and Midlands,0.4175795419430811
2809,2024-04-13,HSE Dublin and North East,0.08424017885874775
2810,2024-04-13,HSE Dublin and South East,0.25744187219967607
2811,2024-04-13,HSE Mid West,1.0168038948431095
2812,2024-04-13,HSE South West,0.27004620490565934
2813,2024-04-13,HSE West and North West,0.658196121381896
2814,2024-04-14,HSE Dublin and Midlands,0.4082999965665682
2815,2024-04-14,HSE Dublin and North East,0.3790808048643649
2816,2024-04-14,HSE Dublin and South East,0.4222046704074687
2817,2024-04-14,HSE Mid West,1.4525769926330139
2818,2024-04-14,HSE South West,0.27004620490565934
2819,2024-04-14,HSE West and North West,0.9083106475070164
2820,2024-04-15,HSE Dublin and Midlands,0.9186749922747784
2821,2024-04-15,HSE Dublin and North East,0.7581616097287298
2822,2024-04-15,HSE Dublin and South East,0.7311349170470799
2823,2024-04-15,HSE Mid West,1.5978346918963149
2824,2024-04-15,HSE South West,0.40506930735848906
2825,2024-04-15,HSE West and North West,1.421703622184895
2826,2024-04-16,HSE Dublin and Midlands,0.872277265392214
2827,2024-04-16,HSE Dublin and North East,0.6065292877829839
2828,2024-04-16,HSE Dublin and South East,0.6693488677191577
2829,2024-04-16,HSE Mid West,1.5252058422646646
2830,2024-04-16,HSE South West,0.9316594069245248
2831,2024-04-16,HSE West and North West,1.2769004754808781
2832,2024-04-17,HSE Dublin and Midlands,0.8073204477566235
2833,2024-04-17,HSE Dublin and North East,0.48859303738073695
2834,2024-04-17,HSE Dublin and South East,0.4530976950714299
2835,2024-04-17,HSE Mid West,1.6462539249840822
2836,2024-04-17,HSE South West,0.6616132020188654
2837,2024-04-17,HSE West and North West,1.0662777166386714
2838,2024-04-18,HSE Dublin and Midlands,0.6866863578619555
2839,2024-04-18,HSE Dublin and North East,0.3622327690926153
2840,2024-04-18,HSE Dublin and South East,0.6590511928311706
2841,2024-04-18,HSE Mid West,1.4041577595452466
2842,2024-04-18,HSE South West,0.4860831688301869
2843,2024-04-18,HSE West and North West,0.8424910353688267
2844,2024-04-19,HSE Dublin and Midlands,0.4732568142021586
2845,2024-04-19,HSE Dublin and North East,0.29484062600561717
2846,2024-04-19,HSE Dublin and South East,0.48399071973539093
2847,2024-04-19,HSE Mid West,1.3073192933697124
2848,2024-04-19,HSE South West,0.24304158441509344
2849,2024-04-19,HSE West and North West,0.7108518110924477
2850,2024-04-20,HSE Dublin and Midlands,0.28766590667190034
2851,2024-04-20,HSE Dublin and North East,0.07581616097287298
2852,2024-04-20,HSE Dublin and South East,0.29863257175162417
2853,2024-04-20,HSE Mid West,1.1378519775625273
2854,2024-04-20,HSE South West,0.18903234343396158
2855,2024-04-20,HSE West and North West,0.35542590554622383
2856,2024-04-21,HSE Dublin and Midlands,0.4918159049551844
2857,2024-04-21,HSE Dublin and North East,0.36223276909261537
2858,2024-04-21,HSE Dublin and South East,0.40160932063149457
2859,2024-04-21,HSE Mid West,1.1136423610186437
2860,2024-04-21,HSE South West,0.3645623766226401
2861,2024-04-21,HSE West and North West,0.3685898279738617
2862,2024-04-22,HSE Dublin and Midlands,0.5103749957082102
2863,2024-04-22,HSE Dublin and North East,0.7244655381852307
2864,2024-04-22,HSE Dublin and South East,0.6487535179431836
2865,2024-04-22,HSE Mid West,1.6462539249840822
2866,2024-04-22,HSE South West,0.5535947200566017
2867,2024-04-22,HSE West and North West,0.8556549577964647
2868,2024-04-23,HSE Dublin and Midlands,0.6217295402263652
2869,2024-04-23,HSE Dublin and North East,0.7834336633863541
2870,2024-04-23,HSE Dublin and South East,0.6281581681672095
2871,2024-04-23,HSE Mid West,1.162061594106411
2872,2024-04-23,HSE South West,0.7696316839811291
2873,2024-04-23,HSE West and North West,0.6581961213818959
2874,2024-04-24,HSE Dublin and Midlands,0.6031704494733394
2875,2024-04-24,HSE Dublin and North East,0.4464729479513631
2876,2024-04-24,HSE Dublin and South East,0.5354790941753261
2877,2024-04-24,HSE Mid West,1.4283673760891302
2878,2024-04-24,HSE South West,0.4995854790754698
2879,2024-04-24,HSE West and North West,0.5660486643884305
2880,2024-04-25,HSE Dublin and Midlands,0.5938909040968264
2881,2024-04-25,HSE Dublin and North East,0.35380875120674055
2882,2024-04-25,HSE Dublin and South East,0.4736930448474039
2883,2024-04-25,HSE Mid West,1.3557385264574795
2884,2024-04-25,HSE South West,0.5670970303018847
2885,2024-04-25,HSE West and North West,0.6713600438095338
2886,2024-04-26,HSE Dublin and Midlands,0.5196545410847232
2887,2024-04-26,HSE Dublin and North East,0.336960715434991
2888,2024-04-26,HSE Dublin and South East,0.4428000201834428
2889,2024-04-26,HSE Mid West,1.500996225720781
2890,2024-04-26,HSE South West,0.6751155122641485
2891,2024-04-26,HSE West and North West,0.6976878886648097
2892,2024-04-27,HSE Dublin and Midlands,0.30622499742492615
2893,2024-04-27,HSE Dublin and North East,0.0336960715434991
2894,2024-04-27,HSE Dublin and South East,0.22654884753571491
2895,2024-04-27,HSE Mid West,1.4283673760891302
2896,2024-04-27,HSE South West,0.2700462049056594
2897,2024-04-27,HSE West and North West,0.1316392242763792
2898,2024-04-28,HSE Dublin and Midlands,0.25054772516584867
2899,2024-04-28,HSE Dublin and North East,0.21060044714686937
2900,2024-04-28,HSE Dublin and South East,0.3604186210795464
2901,2024-04-28,HSE Mid West,1.5494154588085478
2902,2024-04-28,HSE South West,0.44557623809433794
2903,2024-04-28,HSE West and North West,0.40808159525677545
2904,2024-04-29,HSE Dublin and Midlands,0.5567727225907748
2905,2024-04-29,HSE Dublin and North East,0.5054410731524865
2906,2024-04-29,HSE Dublin and South East,0.6178604932792224
2907,2024-04-29,HSE Mid West,1.9367693235106849
2908,2024-04-29,HSE South West,0.7696316839811291
2909,2024-04-29,HSE West and North West,0.8688188802241026
2910,2024-04-30,HSE Dublin and Midlands,0.5938909040968265
2911,2024-04-30,HSE Dublin and North East,0.4464729479513631
2912,2024-04-30,HSE Dublin and South East,0.3913116457435076
2913,2024-04-30,HSE Mid West,1.8399308573351507
2914,2024-04-30,HSE South West,1.1071894401132034
2915,2024-04-30,HSE West and North West,0.9741302596452059
2916,2024-05-01,HSE Dublin and Midlands,0.6959659032384685
2917,2024-05-01,HSE Dublin and North East,0.3790808048643649
2918,2024-05-01,HSE Dublin and South East,0.4736930448474039
2919,2024-05-01,HSE Mid West,1.5494154588085478
2920,2024-05-01,HSE South West,1.1476963708490522
2921,2024-05-01,HSE West and North West,0.7898353456582752
2922,2024-05-02,HSE Dublin and Midlands,0.7330840847445201
2923,2024-05-02,HSE Dublin and North East,0.3875048227502397
2924,2024-05-02,HSE Dublin and South East,0.6590511928311706
2925,2024-05-02,HSE Mid West,1.162061594106411
2926,2024-05-02,HSE South West,1.0261755786415057
2927,2024-05-02,HSE West and North West,0.500229052250241
2928,2024-05-03,HSE Dublin and Midlands,0.40829999656656824
2929,2024-05-03,HSE Dublin and North East,0.2948406260056171
2930,2024-05-03,HSE Dublin and South East,0.4016093206314946
2931,2024-05-03,HSE Mid West,0.9441750452114589
2932,2024-05-03,HSE South West,0.6751155122641485
2933,2024-05-03,HSE West and North West,0.27644237098039626
2934,2024-05-04,HSE Dublin and Midlands,0.2969454520484132
2935,2024-05-04,HSE Dublin and North East,0.05054410731524865
2936,2024-05-04,HSE Dublin and South East,0.14416744843181858
2937,2024-05-04,HSE Mid West,0.19367693235106848
2938,2024-05-04,HSE South West,0.22953927416981046
2939,2024-05-04,HSE West and North West,0.2237866812698446
2940,2024-05-05,HSE Dublin and Midlands,0.22270908903630993
2941,2024-05-05,HSE Dublin and North East,0.11793625040224685
2942,2024-05-05,HSE Dublin and South East,0.14416744843181858
2943,2024-05-05,HSE Mid West,0.2663057819827192
2944,2024-05-05,HSE South West,0.12152079220754672
2945,2024-05-05,HSE West and North West,0.27644237098039626
2946,2024-05-06,HSE Dublin and Midlands,0.38974090581354237
2947,2024-05-06,HSE Dublin and North East,0.19375241137511984
2948,2024-05-06,HSE Dublin and South East,0.25744187219967607
2949,2024-05-06,HSE Mid West,1.0410135113869932
2950,2024-05-06,HSE South West,0.28354851515094237
2951,2024-05-06,HSE West and North West,0.7108518110924477
2952,2024-05-07,HSE Dublin and Midlands,0.7145249939914944
2953,2024-05-07,HSE Dublin and North East,0.5391371446959856
2954,2024-05-07,HSE Dublin and South East,0.4119069955194817
2955,2024-05-07,HSE Mid West,1.3799481430013631
2956,2024-05-07,HSE South West,0.41857161760377204
2957,2024-05-07,HSE West and North West,1.0794416390663093
2958,2024-05-08,HSE Dublin and Midlands,0.5010954503316973
2959,2024-05-08,HSE Dublin and North East,0.6654974129841073
2960,2024-05-08,HSE Dublin and South East,0.6487535179431836
2961,2024-05-08,HSE Mid West,1.2346904437380617
2962,2024-05-08,HSE South West,0.7696316839811291
2963,2024-05-08,HSE West and North West,1.0136220269281198
2964,2024-05-09,HSE Dublin and Midlands,0.5846113587203136
2965,2024-05-09,HSE Dublin and North East,0.5728332162394847
2966,2024-05-09,HSE Dublin and South East,0.31922792152759827
2967,2024-05-09,HSE Mid West,1.3315289099135958
2968,2024-05-09,HSE South West,0.44557623809433794
2969,2024-05-09,HSE West and North West,0.8293271129411889
2970,2024-05-10,HSE Dublin and Midlands,0.37118181506051656
2971,2024-05-10,HSE Dublin and North East,0.3453847333208658
2972,2024-05-10,HSE Dublin and South East,0.2883348968636371
2973,2024-05-10,HSE Mid West,1.1136423610186437
2974,2024-05-10,HSE South West,0.2565438946603764
2975,2024-05-10,HSE West and North West,0.658196121381896
2976,2024-05-11,HSE Dublin and Midlands,0.21342954365979702
2977,2024-05-11,HSE Dublin and North East,0.0673921430869982
2978,2024-05-11,HSE Dublin and South East,0.22654884753571491
2979,2024-05-11,HSE Mid West,0.7020788797726233
2980,2024-05-11,HSE South West,0.10801848196226375
2981,2024-05-11,HSE West and North West,0.32909806069094794
2982,2024-05-12,HSE Dublin and Midlands,0.25054772516584867
2983,2024-05-12,HSE Dublin and North East,0.16005633983162074
2984,2024-05-12,HSE Dublin and South East,0.31922792152759827
2985,2024-05-12,HSE Mid West,0.8231269624920411
2986,2024-05-12,HSE South West,0.10801848196226374
2987,2024-05-12,HSE West and North West,0.6976878886648097
2988,2024-05-13,HSE Dublin and Midlands,0.5660522679672877
2989,2024-05-13,HSE Dublin and North East,0.5644091983536099
2990,2024-05-13,HSE Dublin and South East,0.494288394623378
2991,2024-05-13,HSE Mid West,1.2831096768258288
2992,2024-05-13,HSE South West,0.21603696392452748
2993,2024-05-13,HSE West and North West,0.9346384923622922
2994,2024-05-14,HSE Dublin and Midlands,0.742363630121033
2995,2024-05-14,HSE Dublin and North East,0.6149533056688585
2996,2024-05-14,HSE Dublin and South East,0.5251814192873391
2997,2024-05-14,HSE Mid West,1.5978346918963149
2998,2024-05-14,HSE South West,0.7561293737358462
2999,2024-05-14,HSE West and North West,1.1979169409150505
3000,2024-05-15,HSE Dublin and Midlands,0.7980409023801106
3001,2024-05-15,HSE Dublin and North East,0.5728332162394847
3002,2024-05-15,HSE Dublin and South East,0.4325023452954557
3003,2024-05-15,HSE Mid West,1.5252058422646646
3004,2024-05-15,HSE South West,0.43207392784905496
3005,2024-05-15,HSE West and North West,1.0267859493557576
3006,2024-05-16,HSE Dublin and Midlands,0.7330840847445201
3007,2024-05-16,HSE Dublin and North East,0.4548969658372379
3008,2024-05-16,HSE Dublin and South East,0.2986325717516242
3009,2024-05-16,HSE Mid West,1.3557385264574795
3010,2024-05-16,HSE South West,0.3375577561320742
3011,2024-05-16,HSE West and North West,1.3032283203361539
3012,2024-05-17,HSE Dublin and Midlands,0.751643175497546
3013,2024-05-17,HSE Dublin and North East,0.4043528585219892
3014,2024-05-17,HSE Dublin and South East,0.07208372421590929
3015,2024-05-17,HSE Mid West,1.6704635415279656
3016,2024-05-17,HSE South West,0.27004620490565934
3017,2024-05-17,HSE West and North West,0.9478024147899302
3018,2024-05-18,HSE Dublin and Midlands,0.2691068159188745
3019,2024-05-18,HSE Dublin and North East,0.14320830405987117
3020,2024-05-18,HSE Dublin and South East,0.08238139910389633
3021,2024-05-18,HSE Mid West,1.4767866091768973
3022,2024-05-18,HSE South West,0.21603696392452748
3023,2024-05-18,HSE West and North West,0.5660486643884305
3024,2024-05-19,HSE Dublin and Midlands,0.4825363595786716
3025,2024-05-19,HSE Dublin and North East,0.2106004471468694
3026,2024-05-19,HSE Dublin and South East,0.21625117264772786
3027,2024-05-19,HSE Mid West,1.5252058422646646
3028,2024-05-19,HSE South West,0.32405544588679125
3029,2024-05-19,HSE West and North West,0.5397208195331546
3030,2024-05-20,HSE Dublin and Midlands,0.7423636301210331
3031,2024-05-20,HSE Dublin and North East,0.5728332162394847
3032,2024-05-20,HSE Dublin and South East,0.4325023452954557
3033,2024-05-20,HSE Mid West,1.9609789400545685
3034,2024-05-20,HSE South West,0.6211062712830165
3035,2024-05-20,HSE West and North West,0.802999268085913
3036,2024-05-21,HSE Dublin and Midlands,0.8165999931331365
3037,2024-05-21,HSE Dublin and North East,0.598105269897109
3038,2024-05-21,HSE Dublin and South East,0.6178604932792225
3039,2024-05-21,HSE Mid West,1.5252058422646646
3040,2024-05-21,HSE South West,1.0396778888867884
3041,2024-05-21,HSE West and North West,0.5792125868160684
3042,2024-05-22,HSE Dublin and Midlands,0.7330840847445201
3043,2024-05-22,HSE Dublin and North East,0.6907694666417316
3044,2024-05-22,HSE Dublin and South East,0.31922792152759827
3045,2024-05-22,HSE Mid West,1.5494154588085478
3046,2024-05-22,HSE South West,1.0666825093773544
3047,2024-05-22,HSE West and North West,0.5265568971055168
3048,2024-05-23,HSE Dublin and Midlands,0.5289340864612361
3049,2024-05-23,HSE Dublin and North East,0.5391371446959856
3050,2024-05-23,HSE Dublin and South East,0.247144197311689
3051,2024-05-23,HSE Mid West,1.5736250753524315
3052,2024-05-23,HSE South West,0.8236409249622612
3053,2024-05-23,HSE West and North West,0.3817537504014996
3054,2024-05-24,HSE Dublin and Midlands,0.36190226968400363
3055,2024-05-24,HSE Dublin and North East,0.4296249121796135
3056,2024-05-24,HSE Dublin and South East,0.2780372219756501
3057,2024-05-24,HSE Mid West,1.7673020077035
3058,2024-05-24,HSE South West,0.3645623766226401
3059,2024-05-24,HSE West and North West,0.5923765092437063
3060,2024-05-25,HSE Dublin and Midlands,0.2783863612953874
3061,2024-05-25,HSE Dublin and North East,0.15163232194574597
3062,2024-05-25,HSE Dublin and South East,0.1029767488798704
3063,2024-05-25,HSE Mid West,0.9925942782992261
3064,2024-05-25,HSE South West,0.10801848196226374
3065,2024-05-25,HSE West and North West,0.38175375040149967
3066,2024-05-26,HSE Dublin and Midlands,0.25054772516584867
3067,2024-05-26,HSE Dublin and North East,0.4043528585219892
3068,2024-05-26,HSE Dublin and South East,0.1750604730957797
3069,2024-05-26,HSE Mid West,1.210480827194178
3070,2024-05-26,HSE South West,0.14852541269811265
3071,2024-05-26,HSE West and North West,0.3817537504014996
3072,2024-05-27,HSE Dublin and Midlands,0.9093954468982655
3073,2024-05-27,HSE Dublin and North East,0.4970170552666118
3074,2024-05-27,HSE Dublin and South East,0.2986325717516242
3075,2024-05-27,HSE Mid West,1.6946731580718493
3076,2024-05-27,HSE South West,0.5941016507924506
3077,2024-05-27,HSE West and North West,0.6318682765266201
3078,2024-05-28,HSE Dublin and Midlands,0.9001159015217526
3079,2024-05-28,HSE Dublin and North East,0.5307131268101108
3080,2024-05-28,HSE Dublin and South East,0.3295255964155853
3081,2024-05-28,HSE Mid West,1.5978346918963149
3082,2024-05-28,HSE South West,0.9451617171698078
3083,2024-05-28,HSE West and North West,1.1715890960597748
3084,2024-05-29,HSE Dublin and Midlands,0.8258795385096493
3085,2024-05-29,HSE Dublin and North East,0.4464729479513631
3086,2024-05-29,HSE Dublin and South East,0.3295255964155853
3087,2024-05-29,HSE Mid West,2.154655872405637
3088,2024-05-29,HSE South West,0.823640924962261
3089,2024-05-29,HSE West and North West,1.0004581045004817
3090,2024-05-30,HSE Dublin and Midlands,0.7052454486149814
3091,2024-05-30,HSE Dublin and North East,0.3622327690926153
3092,2024-05-30,HSE Dublin and South East,0.23684652242370197
3093,2024-05-30,HSE Mid West,1.8883500904229178
3094,2024-05-30,HSE South West,0.6346085815282995
3095,2024-05-30,HSE West and North West,1.0267859493557576
3096,2024-05-31,HSE Dublin and Midlands,0.7609227208740589
3097,2024-05-31,HSE Dublin and North East,0.2021764292609946
3098,2024-05-31,HSE Dublin and South East,0.18535814798376676
3099,2024-05-31,HSE Mid West,1.6220443084401985
3100,2024-05-31,HSE South West,0.5535947200566017
3101,2024-05-31,HSE West and North West,0.4739012073949651
3102,2024-06-01,HSE Dublin and Midlands,0.1577522714007195
3103,2024-06-01,HSE Dublin and North East,0.0
3104,2024-06-01,HSE Dublin and South East,0.12357209865584451
3105,2024-06-01,HSE Mid West,0.5568211805093218
3106,2024-06-01,HSE South West,0.2565438946603764
3107,2024-06-01,HSE West and North West,0.2106227588422067
3108,2024-06-02,HSE Dublin and Midlands,0.24126817978933576
3109,2024-06-02,HSE Dublin and North East,0.042120089429373876
3110,2024-06-02,HSE Dublin and South East,0.1544651233198056
3111,2024-06-02,HSE Mid West,0.7020788797726233
3112,2024-06-02,HSE South West,0.22953927416981046
3113,2024-06-02,HSE West and North West,0.3685898279738617
3114,2024-06-03,HSE Dublin and Midlands,0.2691068159188745
3115,2024-06-03,HSE Dublin and North East,0.19375241137511984
3116,2024-06-03,HSE Dublin and South East,0.31922792152759827
3117,2024-06-03,HSE Mid West,1.162061594106411
3118,2024-06-03,HSE South West,0.6211062712830164
3119,2024-06-03,HSE West and North West,0.5133929746778788
3120,2024-06-04,HSE Dublin and Midlands,0.7980409023801106
3121,2024-06-04,HSE Dublin and North East,0.4801690194948622
3122,2024-06-04,HSE Dublin and South East,0.4428000201834428
3123,2024-06-04,HSE Mid West,1.5978346918963149
3124,2024-06-04,HSE South West,1.1476963708490522
3125,2024-06-04,HSE West and North West,0.8424910353688267
3126,2024-06-05,HSE Dublin and Midlands,0.9650727191573432
3127,2024-06-05,HSE Dublin and North East,0.6149533056688586
3128,2024-06-05,HSE Dublin and South East,0.514883744399352
3129,2024-06-05,HSE Mid West,1.4041577595452466
3130,2024-06-05,HSE South West,0.9856686479056567
3131,2024-06-05,HSE West and North West,0.9872941820728439
3132,2024-06-06,HSE Dublin and Midlands,0.8073204477566235
3133,2024-06-06,HSE Dublin and North East,0.5138650910383613
3134,2024-06-06,HSE Dublin and South East,0.504586069511365
3135,2024-06-06,HSE Mid West,1.3315289099135958
3136,2024-06-06,HSE South West,0.6751155122641483
3137,2024-06-06,HSE West and North West,0.9478024147899302
3138,2024-06-07,HSE Dublin and Midlands,0.742363630121033
3139,2024-06-07,HSE Dublin and North East,0.2358725008044937
3140,2024-06-07,HSE Dublin and South East,0.1750604730957797
3141,2024-06-07,HSE Mid West,0.8231269624920411
3142,2024-06-07,HSE South West,0.8236409249622609
3143,2024-06-07,HSE West and North West,1.0267859493557576
3144,2024-06-08,HSE Dublin and Midlands,0.23198863441282286
3145,2024-06-08,HSE Dublin and North East,0.15163232194574594
3146,2024-06-08,HSE Dublin and South East,0.06178604932792225
3147,2024-06-08,HSE Mid West,0.3147250150704863
3148,2024-06-08,HSE South West,0.43207392784905496
3149,2024-06-08,HSE West and North West,0.15796706913165504
3150,2024-06-09,HSE Dublin and Midlands,0.45469772344913273
3151,2024-06-09,HSE Dublin and North East,0.15163232194574597
3152,2024-06-09,HSE Dublin and South East,0.2162511726477279
3153,2024-06-09,HSE Mid West,0.9199654286675754
3154,2024-06-09,HSE South West,0.5941016507924506
3155,2024-06-09,HSE West and North West,0.5133929746778788
3156,2024-06-10,HSE Dublin and Midlands,0.6959659032384685
3157,2024-06-10,HSE Dublin and North East,0.48859303738073695
3158,2024-06-10,HSE Dublin and South East,0.4325023452954557
3159,2024-06-10,HSE Mid West,1.0894327444747602
3160,2024-06-10,HSE South West,0.9991709581509396
3161,2024-06-10,HSE West and North West,0.9741302596452059
3162,2024-06-11,HSE Dublin and Midlands,0.6217295402263652
3163,2024-06-11,HSE Dublin and North East,0.5644091983536099
3164,2024-06-11,HSE Dublin and South East,0.4428000201834428
3165,2024-06-11,HSE Mid West,1.0410135113869932
3166,2024-06-11,HSE South West,0.9451617171698077
3167,2024-06-11,HSE West and North West,1.1452612512044988
3168,2024-06-12,HSE Dublin and Midlands,0.7609227208740589
3169,2024-06-12,HSE Dublin and North East,0.5391371446959856
3170,2024-06-12,HSE Dublin and South East,0.4530976950714298
3171,2024-06-12,HSE Mid West,1.0894327444747602
3172,2024-06-12,HSE South West,0.7966363044716951
3173,2024-06-12,HSE West and North West,1.1715890960597748
3174,2024-06-13,HSE Dublin and Midlands,0.7145249939914944
3175,2024-06-13,HSE Dublin and North East,0.48859303738073695
3176,2024-06-13,HSE Dublin and South East,0.4428000201834428
3177,2024-06-13,HSE Mid West,1.1136423610186437
3178,2024-06-13,HSE South West,0.850645545452827
3179,2024-06-13,HSE West and North West,1.434867544612533
3180,2024-06-14,HSE Dublin and Midlands,0.631009085602878
3181,2024-06-14,HSE Dublin and North East,0.35380875120674055
3182,2024-06-14,HSE Dublin and South East,0.4428000201834428
3183,2024-06-14,HSE Mid West,1.162061594106411
3184,2024-06-14,HSE South West,0.5941016507924506
3185,2024-06-14,HSE West and North West,1.3295561651914298
3186,2024-06-15,HSE Dublin and Midlands,0.2598272705423616
3187,2024-06-15,HSE Dublin and North East,0.1010882146304973
3188,2024-06-15,HSE Dublin and South East,0.030893024663961124
3189,2024-06-15,HSE Mid West,0.5568211805093218
3190,2024-06-15,HSE South West,0.32405544588679125
3191,2024-06-15,HSE West and North West,0.5923765092437063
3192,2024-06-16,HSE Dublin and Midlands,0.1577522714007195
3193,2024-06-16,HSE Dublin and North East,0.28641660811974234
3194,2024-06-16,HSE Dublin and South East,0.10297674887987042
3195,2024-06-16,HSE Mid West,1.2831096768258288
3196,2024-06-16,HSE South West,0.3780646868679231
3197,2024-06-16,HSE West and North West,0.9346384923622921
3198,2024-06-17,HSE Dublin and Midlands,0.44541817807261985
3199,2024-06-17,HSE Dublin and North East,0.5222891089242361
3200,2024-06-17,HSE Dublin and South East,0.3810139708555205
3201,2024-06-17,HSE Mid West,1.3315289099135958
3202,2024-06-17,HSE South West,0.5535947200566017
3203,2024-06-17,HSE West and North West,1.5138510791783606
3204,2024-06-18,HSE Dublin and Midlands,0.7887613570035977
3205,2024-06-18,HSE Dublin and North East,0.6318013414406082
3206,2024-06-18,HSE Dublin and South East,0.45309769507142983
3207,2024-06-18,HSE Mid West,1.6704635415279656
3208,2024-06-18,HSE South West,0.837143235207544
3209,2024-06-18,HSE West and North West,1.0794416390663093
3210,2024-06-19,HSE Dublin and Midlands,0.751643175497546
3211,2024-06-19,HSE Dublin and North East,0.4717450016089874
3212,2024-06-19,HSE Dublin and South East,0.26773954708766307
3213,2024-06-19,HSE Mid West,1.3557385264574795
3214,2024-06-19,HSE South West,0.7426270634905633
3215,2024-06-19,HSE West and North West,1.0004581045004817
3216,2024-06-20,HSE Dublin and Midlands,0.4918159049551844
3217,2024-06-20,HSE Dublin and North East,0.4548969658372379
3218,2024-06-20,HSE Dublin and South East,0.3295255964155853
3219,2024-06-20,HSE Mid West,0.9683846617553424
3220,2024-06-20,HSE South West,0.810138614716978
3221,2024-06-20,HSE West and North West,0.9741302596452059
3222,2024-06-21,HSE Dublin and Midlands,0.4082999965665682
3223,2024-06-21,HSE Dublin and North East,0.3453847333208658
3224,2024-06-21,HSE Dublin and South East,0.4119069955194817
3225,2024-06-21,HSE Mid West,0.6536596466848562
3226,2024-06-21,HSE South West,0.4725808585849039
3227,2024-06-21,HSE West and North West,0.7635075008029993
3228,2024-06-22,HSE Dublin and Midlands,0.16703181677723244
3229,2024-06-22,HSE Dublin and North East,0.12636026828812164
3230,2024-06-22,HSE Dublin and South East,0.2265488475357149
3231,2024-06-22,HSE Mid West,0.29051539852660274
3232,2024-06-22,HSE South West,0.32405544588679125
3233,2024-06-22,HSE West and North West,0.31593413826331007
3234,2024-06-23,HSE Dublin and Midlands,0.2783863612953874
3235,2024-06-23,HSE Dublin and North East,0.21060044714686937
3236,2024-06-23,HSE Dublin and South East,0.3604186210795464
3237,2024-06-23,HSE Mid West,0.5568211805093218
3238,2024-06-23,HSE South West,0.31055313564150827
3239,2024-06-23,HSE West and North West,0.6318682765266201
3240,2024-06-24,HSE Dublin and Midlands,0.4361386326961069
3241,2024-06-24,HSE Dublin and North East,0.6318013414406082
3242,2024-06-24,HSE Dublin and South East,0.6281581681672095
3243,2024-06-24,HSE Mid West,1.1136423610186437
3244,2024-06-24,HSE South West,0.40506930735848906
3245,2024-06-24,HSE West and North West,0.8688188802241027
3246,2024-06-25,HSE Dublin and Midlands,0.5846113587203136
3247,2024-06-25,HSE Dublin and North East,0.8002816991581037
3248,2024-06-25,HSE Dublin and South East,0.494288394623378
3249,2024-06-25,HSE Mid West,1.4041577595452466
3250,2024-06-25,HSE South West,0.7156224429999973
3251,2024-06-25,HSE West and North West,1.2374087081979643
3252,2024-06-26,HSE Dublin and Midlands,0.5567727225907748
3253,2024-06-26,HSE Dublin and North East,0.5138650910383613
3254,2024-06-26,HSE Dublin and South East,0.5354790941753261
3255,2024-06-26,HSE Mid West,1.2346904437380617
3256,2024-06-26,HSE South West,0.7156224429999973
3257,2024-06-26,HSE West and North West,1.2637365530532403
3258,2024-06-27,HSE Dublin and Midlands,0.6217295402263653
3259,2024-06-27,HSE Dublin and North East,0.4801690194948622
3260,2024-06-27,HSE Dublin and South East,0.3707162959675335
3261,2024-06-27,HSE Mid West,1.162061594106411
3262,2024-06-27,HSE South West,0.5941016507924506
3263,2024-06-27,HSE West and North West,0.7766714232306371
3264,2024-06-28,HSE Dublin and Midlands,0.44541817807261985
3265,2024-06-28,HSE Dublin and North East,0.21060044714686937
3266,2024-06-28,HSE Dublin and South East,0.31922792152759827
3267,2024-06-28,HSE Mid West,1.3315289099135958
3268,2024-06-28,HSE South West,0.5535947200566017
3269,2024-06-28,HSE West and North West,0.8293271129411889
3270,2024-06-29,HSE Dublin and Midlands,0.19487045290677119
3271,2024-06-29,HSE Dublin and North East,0.11793625040224685
3272,2024-06-29,HSE Dublin and South East,0.12357209865584451
3273,2024-06-29,HSE Mid West,1.3799481430013631
3274,2024-06-29,HSE South West,0.18903234343396155
3275,2024-06-29,HSE West and North West,0.47390120739496505
3276,2024-06-30,HSE Dublin and Midlands,0.23198863441282283
3277,2024-06-30,HSE Dublin and North East,0.21902446503274414
3278,2024-06-30,HSE Dublin and South East,0.3089302466396112
3279,2024-06-30,HSE Mid West,1.162061594106411
3280,2024-06-30,HSE South West,0.1755300331886786
3281,2024-06-30,HSE West and North West,0.6055404316713442
3282,2024-07-01,HSE Dublin and Midlands,0.315504542801439
3283,2024-07-01,HSE Dublin and North East,0.5559851804677352
3284,2024-07-01,HSE Dublin and South East,0.4633953699594169
3285,2024-07-01,HSE Mid West,1.9851885565984522
3286,2024-07-01,HSE South West,0.5670970303018846
3287,2024-07-01,HSE West and North West,0.9609663372175681
3288,2024-07-02,HSE Dublin and Midlands,0.25054772516584867
3289,2024-07-02,HSE Dublin and North East,0.6065292877829839
3290,2024-07-02,HSE Dublin and South East,0.3810139708555205
3291,2024-07-02,HSE Mid West,1.4041577595452466
3292,2024-07-02,HSE South West,0.4590785483396209
3293,2024-07-02,HSE West and North West,0.8819828026517406
3294,2024-07-03,HSE Dublin and Midlands,0.5474931772142619
3295,2024-07-03,HSE Dublin and North East,0.5307131268101108
3296,2024-07-03,HSE Dublin and South East,0.3295255964155854
